3
D4 E-4 F4 BAR ||| E-4 ||| 0.249999999875
BAR E4 E4 D4 ||| C4 ||| 0.421052631531
BAR E4 E4 D4 ||| <UNK> ||| 5.26315789407e-12
BAR C4 R D4 BAR ||| D4 ||| 0.49999999945
BAR C4 R D4 BAR ||| <UNK> ||| 4.999999994e-11
BAR C4 R D4 BAR ||| C4 ||| 0.49999999945
G4 A4 BAR D4 ||| E4 ||| 0.599999999732
G4 A4 BAR D4 ||| D4 ||| 0.399999999828
G4 A4 BAR D4 ||| <UNK> ||| 1.99999999904e-11
C5 D5 E5 ||| D5 ||| 0.666666666167
C5 D5 E5 ||| F5 ||| 0.3333333331
C5 D5 E5 ||| <UNK> ||| 3.33333333067e-11
C5 C5 C5 ||| B4 ||| 0.333333333217
C5 C5 C5 ||| D5 ||| 0.499999999817
C5 C5 C5 ||| C5 ||| 0.166666666617
C5 C5 C5 ||| <UNK> ||| 1.666666666e-11
G4 BAR G4 C5 BAR ||| D5 ||| 0.666666666167
G4 BAR G4 C5 BAR ||| C5 ||| 0.3333333331
G4 BAR G4 C5 BAR ||| <UNK> ||| 3.33333333067e-11
BAR A4 F4 G4 ||| G4 ||| 0.49999999945
BAR A4 F4 G4 ||| F4 ||| 0.49999999945
BAR A4 F4 G4 ||| <UNK> ||| 4.999999994e-11
C4 B3 B3 ||| E4 ||| 0.399999999828
C4 B3 B3 ||| A3 ||| 0.199999999924
C4 B3 B3 ||| <UNK> ||| 1.99999999904e-11
C4 B3 B3 ||| C4 ||| 0.399999999828
C5 B-4 BAR A4 ||| B4 ||| 0.3749999999
C5 B-4 BAR A4 ||| G4 ||| 0.3749999999
C5 B-4 BAR A4 ||| A4 ||| 0.124999999975
C5 B-4 BAR A4 ||| C5 ||| 0.124999999975
C5 B-4 BAR A4 ||| <UNK> ||| 1.24999999962e-11
C4 B3 BAR A3 ||| <UNK> ||| 9.09090908893e-12
C4 B3 BAR A3 ||| A3 ||| 0.272727272677
C4 B3 BAR A3 ||| B3 ||| 0.454545454455
C4 B3 BAR A3 ||| G3 ||| 0.181818181788
C4 B3 BAR A3 ||| C4 ||| 0.0909090908983
BAR G4 A4 G4 BAR ||| E4 ||| 0.384615384552
BAR G4 A4 G4 BAR ||| G4 ||| 0.615384615279
BAR G4 A4 G4 BAR ||| <UNK> ||| 7.69230769089e-12
D4 D4 E4 ||| E4 ||| 0.555555555419
D4 D4 E4 ||| D4 ||| 0.333333333256
D4 D4 E4 ||| F4 ||| 0.111111111093
D4 D4 E4 ||| <UNK> ||| 1.11111111081e-11
G4 E4 BAR F4 ||| <UNK> ||| 2.4999999985e-11
G4 E4 BAR F4 ||| E4 ||| 0.499999999725
G4 E4 BAR F4 ||| R ||| 0.249999999875
G4 E4 BAR F4 ||| C4 ||| 0.249999999875
B4 A4 B4 ||| G4 ||| 0.307692307668
B4 A4 B4 ||| B4 ||| 0.115384615378
B4 A4 B4 ||| R ||| 0.0384615384618
B4 A4 B4 ||| A4 ||| 0.0384615384618
B4 A4 B4 ||| <UNK> ||| 3.8461538458e-12
B4 A4 B4 ||| C5 ||| 0.423076923042
B4 A4 B4 ||| G#4 ||| 0.0769230769198
B3 BAR C4 B3 ||| A3 ||| 0.333333333217
B3 BAR C4 B3 ||| G3 ||| 0.666666666417
B3 BAR C4 B3 ||| <UNK> ||| 1.666666666e-11
BAR A4 B-4 A4 ||| G4 ||| 0.599999999732
BAR A4 B-4 A4 ||| A4 ||| 0.399999999828
BAR A4 B-4 A4 ||| <UNK> ||| 1.99999999904e-11
BAR D4 E4 D4 ||| D4 ||| 0.285714285631
BAR D4 E4 D4 ||| <UNK> ||| 1.42857142808e-11
BAR D4 E4 D4 ||| C4 ||| 0.714285714055
D4 D4 E4 BAR ||| F4 ||| 0.363636363566
D4 D4 E4 BAR ||| A3 ||| 0.0909090908983
D4 D4 E4 BAR ||| E4 ||| 0.181818181788
D4 D4 E4 BAR ||| D4 ||| 0.272727272677
D4 D4 E4 BAR ||| C4 ||| 0.0909090908983
D4 D4 E4 BAR ||| <UNK> ||| 9.09090908893e-12
BAR C4 D4 C4 ||| <UNK> ||| 3.33333333067e-11
BAR C4 D4 C4 ||| D4 ||| 0.3333333331
BAR C4 D4 C4 ||| C4 ||| 0.3333333331
BAR C4 D4 C4 ||| B3 ||| 0.3333333331
BAR A4 G4 G4 ||| G4 ||| 0.314285714267
BAR A4 G4 G4 ||| F4 ||| 0.199999999989
BAR A4 G4 G4 ||| END ||| 0.0857142857113
BAR A4 G4 G4 ||| A4 ||| 0.199999999989
BAR A4 G4 G4 ||| E4 ||| 0.0285714285723
BAR A4 G4 G4 ||| F#4 ||| 0.0285714285723
BAR A4 G4 G4 ||| D5 ||| 0.0571428571418
BAR A4 G4 G4 ||| C5 ||| 0.0857142857113
BAR A4 G4 G4 ||| <UNK> ||| 2.85714285695e-12
BAR A4 BAR ||| A4 ||| 0.857142856863
BAR A4 BAR ||| C5 ||| 0.142857142822
BAR A4 BAR ||| <UNK> ||| 1.42857142808e-11
BAR E4 F#4 G4 ||| F4 ||| 0.124999999975
BAR E4 F#4 G4 ||| G4 ||| 0.3749999999
BAR E4 F#4 G4 ||| F#4 ||| 0.124999999975
BAR E4 F#4 G4 ||| A4 ||| 0.3749999999
BAR E4 F#4 G4 ||| <UNK> ||| 1.24999999962e-11
F#4 BAR G4 F4 ||| E4 ||| 0.599999999732
F#4 BAR G4 F4 ||| F4 ||| 0.399999999828
F#4 BAR G4 F4 ||| <UNK> ||| 1.99999999904e-11
BAR C4 G4 G4 ||| E4 ||| 0.49999999945
BAR C4 G4 G4 ||| G4 ||| 0.49999999945
BAR C4 G4 G4 ||| <UNK> ||| 4.999999994e-11
BAR C4 BAR ||| A3 ||| 0.166666666617
BAR C4 BAR ||| <UNK> ||| 1.666666666e-11
BAR C4 BAR ||| G3 ||| 0.499999999817
BAR C4 BAR ||| C4 ||| 0.333333333217
G4 A4 B4 ||| C#5 ||| 0.071428571426
G4 A4 B4 ||| B4 ||| 0.071428571426
G4 A4 B4 ||| A4 ||| 0.214285714271
G4 A4 B4 ||| D5 ||| 0.0357142857148
G4 A4 B4 ||| C5 ||| 0.607142857094
G4 A4 B4 ||| <UNK> ||| 3.57142857112e-12
BAR C4 D4 C4 BAR ||| D4 ||| 0.249999999875
BAR C4 D4 C4 BAR ||| <UNK> ||| 2.4999999985e-11
BAR C4 D4 C4 BAR ||| C4 ||| 0.749999999575
BAR D4 C4 D4 ||| F4 ||| 0.0624999999969
BAR D4 C4 D4 ||| B3 ||| 0.312499999959
BAR D4 C4 D4 ||| E4 ||| 0.249999999969
BAR D4 C4 D4 ||| D4 ||| 0.312499999959
BAR D4 C4 D4 ||| C4 ||| 0.0624999999969
BAR D4 C4 D4 ||| <UNK> ||| 6.24999999906e-12
D4 C#4 D4 ||| <UNK> ||| 1.666666666e-11
D4 C#4 D4 ||| C#4 ||| 0.166666666617
D4 C#4 D4 ||| D4 ||| 0.166666666617
D4 C#4 D4 ||| C4 ||| 0.166666666617
D4 C#4 D4 ||| E4 ||| 0.499999999817
D4 G4 BAR G4 ||| <UNK> ||| 1.42857142808e-11
D4 G4 BAR G4 ||| G4 ||| 0.857142856863
D4 G4 BAR G4 ||| C4 ||| 0.142857142822
BAR A4 B4 C5 ||| B4 ||| 0.390243902419
BAR A4 B4 C5 ||| <UNK> ||| 2.4390243901e-12
BAR A4 B4 C5 ||| G4 ||| 0.0487804878045
BAR A4 B4 C5 ||| C5 ||| 0.195121951211
BAR A4 B4 C5 ||| D5 ||| 0.365853658518
BAR C5 B4 A4 BAR ||| B4 ||| 0.3333333331
BAR C5 B4 A4 BAR ||| G4 ||| 0.3333333331
BAR C5 B4 A4 BAR ||| A4 ||| 0.3333333331
BAR C5 B4 A4 BAR ||| <UNK> ||| 3.33333333067e-11
BAR B3 C4 C4 BAR ||| <UNK> ||| 2.4999999985e-11
BAR B3 C4 C4 BAR ||| C4 ||| 0.499999999725
BAR B3 C4 C4 BAR ||| B3 ||| 0.499999999725
C5 C5 B4 BAR ||| G4 ||| 0.49999999995
C5 C5 B4 BAR ||| B4 ||| 0.0909090909037
C5 C5 B4 BAR ||| R ||| 0.0909090909037
C5 C5 B4 BAR ||| A4 ||| 0.181818181803
C5 C5 B4 BAR ||| C5 ||| 0.136363636353
C5 C5 B4 BAR ||| <UNK> ||| 4.54545454496e-12
BAR A4 G4 A4 ||| G4 ||| 0.0476190476184
BAR A4 G4 A4 ||| B4 ||| 0.666666666595
BAR A4 G4 A4 ||| A4 ||| 0.190476190459
BAR A4 G4 A4 ||| B-4 ||| 0.0476190476184
BAR A4 G4 A4 ||| D4 ||| 0.0476190476184
BAR A4 G4 A4 ||| <UNK> ||| 4.76190476136e-12
G4 BAR G4 A4 ||| G4 ||| 0.399999999975
G4 BAR G4 A4 ||| F#4 ||| 0.0285714285723
G4 BAR G4 A4 ||| B4 ||| 0.399999999975
G4 BAR G4 A4 ||| A4 ||| 0.0571428571418
G4 BAR G4 A4 ||| B-4 ||| 0.114285714281
G4 BAR G4 A4 ||| <UNK> ||| 2.85714285695e-12
F#4 BAR G4 G4 ||| G4 ||| 0.333333333217
F#4 BAR G4 G4 ||| F4 ||| 0.166666666617
F#4 BAR G4 G4 ||| A4 ||| 0.166666666617
F#4 BAR G4 G4 ||| F#4 ||| 0.166666666617
F#4 BAR G4 G4 ||| D4 ||| 0.166666666617
F#4 BAR G4 G4 ||| <UNK> ||| 1.666666666e-11
C4 BAR C4 B3 BAR ||| <UNK> ||| 1.99999999904e-11
C4 BAR C4 B3 BAR ||| G3 ||| 0.399999999828
C4 BAR C4 B3 BAR ||| C4 ||| 0.599999999732
BAR C5 C5 D5 ||| E5 ||| 0.428571428439
BAR C5 C5 D5 ||| B4 ||| 0.142857142822
BAR C5 C5 D5 ||| D5 ||| 0.142857142822
BAR C5 C5 D5 ||| C5 ||| 0.285714285631
BAR C5 C5 D5 ||| <UNK> ||| 1.42857142808e-11
C5 B4 BAR G4 BAR ||| G4 ||| 0.49999999945
C5 B4 BAR G4 BAR ||| C5 ||| 0.49999999945
C5 B4 BAR G4 BAR ||| <UNK> ||| 4.999999994e-11
BAR B4 C5 C5 ||| B4 ||| 0.599999999732
BAR B4 C5 C5 ||| B-4 ||| 0.199999999924
BAR B4 C5 C5 ||| C5 ||| 0.199999999924
BAR B4 C5 C5 ||| <UNK> ||| 1.99999999904e-11
BAR F4 E-4 D4 ||| E-4 ||| 0.49999999945
BAR F4 E-4 D4 ||| F4 ||| 0.49999999945
BAR F4 E-4 D4 ||| <UNK> ||| 4.999999994e-11
BAR E-4 E-4 E-4 ||| E-4 ||| 0.49999999945
BAR E-4 E-4 E-4 ||| D4 ||| 0.49999999945
BAR E-4 E-4 E-4 ||| <UNK> ||| 4.999999994e-11
D4 C4 D4 ||| F4 ||| 0.0909090909037
D4 C4 D4 ||| E-4 ||| 0.136363636353
D4 C4 D4 ||| END ||| 0.0909090909037
D4 C4 D4 ||| B3 ||| 0.181818181803
D4 C4 D4 ||| E4 ||| 0.363636363601
D4 C4 D4 ||| D4 ||| 0.136363636353
D4 C4 D4 ||| <UNK> ||| 4.54545454496e-12
B4 A4 B4 BAR ||| G4 ||| 0.380952380914
B4 A4 B4 BAR ||| B4 ||| 0.095238095232
B4 A4 B4 BAR ||| A4 ||| 0.142857142846
B4 A4 B4 BAR ||| E4 ||| 0.0476190476184
B4 A4 B4 BAR ||| D5 ||| 0.0476190476184
B4 A4 B4 BAR ||| C5 ||| 0.285714285686
B4 A4 B4 BAR ||| <UNK> ||| 4.76190476136e-12
G4 F#4 F#4 BAR ||| E4 ||| 0.3333333331
G4 F#4 F#4 BAR ||| G4 ||| 0.3333333331
G4 F#4 F#4 BAR ||| F#4 ||| 0.3333333331
G4 F#4 F#4 BAR ||| <UNK> ||| 3.33333333067e-11
E4 G4 BAR G4 ||| G4 ||| 0.124999999975
E4 G4 BAR G4 ||| F4 ||| 0.3749999999
E4 G4 BAR G4 ||| A4 ||| 0.124999999975
E4 G4 BAR G4 ||| F#4 ||| 0.249999999937
E4 G4 BAR G4 ||| D4 ||| 0.124999999975
E4 G4 BAR G4 ||| <UNK> ||| 1.24999999962e-11
A4 B4 G#4 BAR ||| E4 ||| 0.749999999575
A4 B4 G#4 BAR ||| A4 ||| 0.249999999875
A4 B4 G#4 BAR ||| <UNK> ||| 2.4999999985e-11
G4 G4 F#4 BAR ||| <UNK> ||| 4.9999999994e-12
G4 G4 F#4 BAR ||| E4 ||| 0.149999999987
G4 G4 F#4 BAR ||| D4 ||| 0.599999999933
G4 G4 F#4 BAR ||| G4 ||| 0.199999999981
G4 G4 F#4 BAR ||| B3 ||| 0.049999999999
G4 BAR C5 C5 ||| B4 ||| 0.444444444337
G4 BAR C5 C5 ||| D5 ||| 0.333333333256
G4 BAR C5 C5 ||| C5 ||| 0.222222222174
G4 BAR C5 C5 ||| <UNK> ||| 1.11111111081e-11
D#4 E4 BAR E4 ||| E4 ||| 0.49999999945
D#4 E4 BAR E4 ||| D#4 ||| 0.49999999945
D#4 E4 BAR E4 ||| <UNK> ||| 4.999999994e-11
C5 BAR C5 A4 ||| B4 ||| 0.714285714055
C5 BAR C5 A4 ||| G4 ||| 0.142857142822
C5 BAR C5 A4 ||| F#4 ||| 0.142857142822
C5 BAR C5 A4 ||| <UNK> ||| 1.42857142808e-11
E4 D4 BAR E4 ||| <UNK> ||| 9.9999999976e-12
E4 D4 BAR E4 ||| G4 ||| 0.299999999938
E4 D4 BAR E4 ||| F4 ||| 0.099999999986
E4 D4 BAR E4 ||| END ||| 0.099999999986
E4 D4 BAR E4 ||| E4 ||| 0.099999999986
E4 D4 BAR E4 ||| D4 ||| 0.099999999986
E4 D4 BAR E4 ||| C4 ||| 0.199999999962
E4 D4 BAR E4 ||| G3 ||| 0.099999999986
F#4 G4 BAR A4 ||| G4 ||| 0.666666666167
F#4 G4 BAR A4 ||| A4 ||| 0.3333333331
F#4 G4 BAR A4 ||| <UNK> ||| 3.33333333067e-11
D4 D4 BAR C4 ||| <UNK> ||| 1.666666666e-11
D4 D4 BAR C4 ||| B3 ||| 0.499999999817
D4 D4 BAR C4 ||| G3 ||| 0.333333333217
D4 D4 BAR C4 ||| C4 ||| 0.166666666617
BAR G4 R B4 BAR ||| B4 ||| 0.666666666167
BAR G4 R B4 BAR ||| C5 ||| 0.3333333331
BAR G4 R B4 BAR ||| <UNK> ||| 3.33333333067e-11
D5 C5 D5 BAR ||| E5 ||| 0.3333333331
D5 C5 D5 BAR ||| C5 ||| 0.666666666167
D5 C5 D5 BAR ||| <UNK> ||| 3.33333333067e-11
C4 B3 C4 BAR ||| D4 ||| 0.117647058813
C4 B3 C4 BAR ||| <UNK> ||| 5.88235294035e-12
C4 B3 C4 BAR ||| C4 ||| 0.882352941058
E4 F4 BAR G4 ||| G4 ||| 0.272727272677
E4 F4 BAR G4 ||| F4 ||| 0.0909090908983
E4 F4 BAR G4 ||| A4 ||| 0.636363636234
E4 F4 BAR G4 ||| <UNK> ||| 9.09090908893e-12
F#4 G4 F#4 BAR ||| E4 ||| 0.3333333331
F#4 G4 F#4 BAR ||| D4 ||| 0.666666666167
F#4 G4 F#4 BAR ||| <UNK> ||| 3.33333333067e-11
D4 E4 F4 BAR ||| E4 ||| 0.53846153837
D4 E4 F4 BAR ||| G4 ||| 0.307692307643
D4 E4 F4 BAR ||| F4 ||| 0.153846153825
D4 E4 F4 BAR ||| <UNK> ||| 7.69230769089e-12
B3 C4 BAR C4 ||| B3 ||| 0.833333333281
B3 C4 BAR C4 ||| <UNK> ||| 2.77777777759e-12
B3 C4 BAR C4 ||| F3 ||| 0.0277777777787
B3 C4 BAR C4 ||| C4 ||| 0.138888888882
B4 C5 BAR C5 ||| G4 ||| 0.0196078431383
B4 C5 BAR C5 ||| C#5 ||| 0.0196078431383
B4 C5 BAR C5 ||| B4 ||| 0.647058823501
B4 C5 BAR C5 ||| A4 ||| 0.0980392156836
B4 C5 BAR C5 ||| D5 ||| 0.058823529411
B4 C5 BAR C5 ||| C5 ||| 0.156862745093
B4 C5 BAR C5 ||| <UNK> ||| 1.96078431363e-12
A4 BAR A4 A4 ||| G4 ||| 0.454545454455
A4 BAR A4 A4 ||| B4 ||| 0.0909090908983
A4 BAR A4 A4 ||| G#4 ||| 0.0909090908983
A4 BAR A4 A4 ||| A4 ||| 0.272727272677
A4 BAR A4 A4 ||| C5 ||| 0.0909090908983
A4 BAR A4 A4 ||| <UNK> ||| 9.09090908893e-12
BAR F4 E4 E4 ||| E4 ||| 0.499999999725
BAR F4 E4 E4 ||| D4 ||| 0.499999999725
BAR F4 E4 E4 ||| <UNK> ||| 2.4999999985e-11
BAR E4 D4 BAR C4 ||| E4 ||| 0.49999999945
BAR E4 D4 BAR C4 ||| D4 ||| 0.49999999945
BAR E4 D4 BAR C4 ||| <UNK> ||| 4.999999994e-11
BAR D4 C4 C4 BAR ||| D4 ||| 0.285714285631
BAR D4 C4 C4 BAR ||| <UNK> ||| 1.42857142808e-11
BAR D4 C4 C4 BAR ||| C4 ||| 0.714285714055
B-4 A-4 G4 BAR ||| G4 ||| 0.249999999875
B-4 A-4 G4 BAR ||| F4 ||| 0.249999999875
B-4 A-4 G4 BAR ||| A-4 ||| 0.249999999875
B-4 A-4 G4 BAR ||| C5 ||| 0.249999999875
B-4 A-4 G4 BAR ||| <UNK> ||| 2.4999999985e-11
C#4 BAR D4 C4 ||| <UNK> ||| 2.4999999985e-11
C#4 BAR D4 C4 ||| B3 ||| 0.749999999575
C#4 BAR D4 C4 ||| C4 ||| 0.249999999875
F#4 BAR G4 G4 BAR ||| G4 ||| 0.3333333331
F#4 BAR G4 G4 BAR ||| F4 ||| 0.3333333331
F#4 BAR G4 G4 BAR ||| A4 ||| 0.3333333331
F#4 BAR G4 G4 BAR ||| <UNK> ||| 3.33333333067e-11
E4 BAR A4 G4 ||| D4 ||| 0.3333333331
E4 BAR A4 G4 ||| G4 ||| 0.666666666167
E4 BAR A4 G4 ||| <UNK> ||| 3.33333333067e-11
A4 A4 G#4 ||| F#4 ||| 0.3333333331
A4 A4 G#4 ||| A4 ||| 0.666666666167
A4 A4 G#4 ||| <UNK> ||| 3.33333333067e-11
C4 B-3 B-3 BAR ||| B-3 ||| 0.49999999945
C4 B-3 B-3 BAR ||| A-3 ||| 0.49999999945
C4 B-3 B-3 BAR ||| <UNK> ||| 4.999999994e-11
BAR C5 B4 C5 ||| G4 ||| 0.117647058818
BAR C5 B4 C5 ||| B4 ||| 0.382352941152
BAR C5 B4 C5 ||| A4 ||| 0.117647058818
BAR C5 B4 C5 ||| E5 ||| 0.0294117647067
BAR C5 B4 C5 ||| D5 ||| 0.117647058818
BAR C5 B4 C5 ||| C5 ||| 0.235294117633
BAR C5 B4 C5 ||| <UNK> ||| 2.94117647038e-12
BAR A4 C5 B4 ||| A4 ||| 0.285714285631
BAR A4 C5 B4 ||| C5 ||| 0.714285714055
BAR A4 C5 B4 ||| <UNK> ||| 1.42857142808e-11
BAR D4 D4 BAR C4 ||| D4 ||| 0.499999999725
BAR D4 D4 BAR C4 ||| <UNK> ||| 2.4999999985e-11
BAR D4 D4 BAR C4 ||| G3 ||| 0.249999999875
BAR D4 D4 BAR C4 ||| C4 ||| 0.249999999875
BAR F4 E4 F4 ||| E4 ||| 0.499999999725
BAR F4 E4 F4 ||| G4 ||| 0.499999999725
BAR F4 E4 F4 ||| <UNK> ||| 2.4999999985e-11
A4 G#4 A4 BAR ||| B4 ||| 0.166666666617
A4 G#4 A4 BAR ||| G4 ||| 0.666666666417
A4 G#4 A4 BAR ||| A4 ||| 0.166666666617
A4 G#4 A4 BAR ||| <UNK> ||| 1.666666666e-11
F4 G4 G4 ||| F4 ||| 0.749999999858
F4 G4 G4 ||| F#4 ||| 0.083333333325
F4 G4 G4 ||| A4 ||| 0.166666666642
F4 G4 G4 ||| <UNK> ||| 8.33333333167e-12
F4 BAR G4 C5 ||| B4 ||| 0.49999999945
F4 BAR G4 C5 ||| B-4 ||| 0.49999999945
F4 BAR G4 C5 ||| <UNK> ||| 4.999999994e-11
D5 C#5 D5 ||| E5 ||| 0.49999999945
D5 C#5 D5 ||| C#5 ||| 0.49999999945
D5 C#5 D5 ||| <UNK> ||| 4.999999994e-11
BAR B3 A3 G3 ||| A3 ||| 0.49999999945
BAR B3 A3 G3 ||| F3 ||| 0.49999999945
BAR B3 A3 G3 ||| <UNK> ||| 4.999999994e-11
BAR F4 G4 F4 ||| E-4 ||| 0.222222222174
BAR F4 G4 F4 ||| D4 ||| 0.222222222174
BAR F4 G4 F4 ||| G4 ||| 0.333333333256
BAR F4 G4 F4 ||| A4 ||| 0.222222222174
BAR F4 G4 F4 ||| <UNK> ||| 1.11111111081e-11
D4 C#4 C4 BAR ||| <UNK> ||| 3.33333333067e-11
D4 C#4 C4 BAR ||| C4 ||| 0.666666666167
D4 C#4 C4 BAR ||| B3 ||| 0.3333333331
BAR A4 BAR A4 G4 ||| G4 ||| 0.49999999945
BAR A4 BAR A4 G4 ||| F4 ||| 0.49999999945
BAR A4 BAR A4 G4 ||| <UNK> ||| 4.999999994e-11
D4 B3 C4 ||| D4 ||| 0.499999999817
D4 B3 C4 ||| <UNK> ||| 1.666666666e-11
D4 B3 C4 ||| A3 ||| 0.166666666617
D4 B3 C4 ||| C4 ||| 0.333333333217
BAR C4 BAR G3 ||| A3 ||| 0.666666666167
BAR C4 BAR G3 ||| F#3 ||| 0.3333333331
BAR C4 BAR G3 ||| <UNK> ||| 3.33333333067e-11
B3 C4 BAR A3 ||| A3 ||| 0.199999999924
B3 C4 BAR A3 ||| D4 ||| 0.799999999636
B3 C4 BAR A3 ||| <UNK> ||| 1.99999999904e-11
B4 A4 A4 ||| G4 ||| 0.749999999787
B4 A4 A4 ||| G#4 ||| 0.249999999937
B4 A4 A4 ||| <UNK> ||| 1.24999999962e-11
D4 E4 BAR D4 ||| G4 ||| 0.111111111093
D4 E4 BAR D4 ||| G3 ||| 0.111111111093
D4 E4 BAR D4 ||| B3 ||| 0.111111111093
D4 E4 BAR D4 ||| D4 ||| 0.222222222174
D4 E4 BAR D4 ||| C4 ||| 0.444444444337
D4 E4 BAR D4 ||| <UNK> ||| 1.11111111081e-11
BAR A4 C5 C5 ||| B4 ||| 0.249999999875
BAR A4 C5 C5 ||| C5 ||| 0.499999999725
BAR A4 C5 C5 ||| B-4 ||| 0.249999999875
BAR A4 C5 C5 ||| <UNK> ||| 2.4999999985e-11
BAR G4 BAR C5 ||| B4 ||| 0.749999999575
BAR G4 BAR C5 ||| D5 ||| 0.249999999875
BAR G4 BAR C5 ||| <UNK> ||| 2.4999999985e-11
F4 BAR G4 A4 ||| B4 ||| 0.124999999975
F4 BAR G4 A4 ||| G4 ||| 0.87499999975
F4 BAR G4 A4 ||| <UNK> ||| 1.24999999962e-11
BAR G4 G4 BAR G4 ||| F#4 ||| 0.199999999981
BAR G4 G4 BAR G4 ||| G4 ||| 0.199999999981
BAR G4 G4 BAR G4 ||| END ||| 0.049999999999
BAR G4 G4 BAR G4 ||| B4 ||| 0.099999999993
BAR G4 G4 BAR G4 ||| R ||| 0.049999999999
BAR G4 G4 BAR G4 ||| A4 ||| 0.199999999981
BAR G4 G4 BAR G4 ||| F4 ||| 0.199999999981
BAR G4 G4 BAR G4 ||| <UNK> ||| 4.9999999994e-12
A4 BAR A4 C5 ||| B4 ||| 0.49999999945
A4 BAR A4 C5 ||| C5 ||| 0.49999999945
A4 BAR A4 C5 ||| <UNK> ||| 4.999999994e-11
G4 BAR R G4 ||| G4 ||| 0.749999999575
G4 BAR R G4 ||| A4 ||| 0.249999999875
G4 BAR R G4 ||| <UNK> ||| 2.4999999985e-11
E4 BAR C4 D4 ||| E4 ||| 0.49999999945
E4 BAR C4 D4 ||| G3 ||| 0.49999999945
E4 BAR C4 D4 ||| <UNK> ||| 4.999999994e-11
BAR G4 F#4 G4 BAR ||| E4 ||| 0.49999999945
BAR G4 F#4 G4 BAR ||| R ||| 0.49999999945
BAR G4 F#4 G4 BAR ||| <UNK> ||| 4.999999994e-11
BAR D4 D4 D4 ||| <UNK> ||| 1.99999999904e-11
BAR D4 D4 D4 ||| D4 ||| 0.599999999732
BAR D4 D4 D4 ||| R ||| 0.199999999924
BAR D4 D4 D4 ||| C4 ||| 0.199999999924
C4 D4 D4 ||| <UNK> ||| 1.666666666e-11
C4 D4 D4 ||| E4 ||| 0.166666666617
C4 D4 D4 ||| R ||| 0.166666666617
C4 D4 D4 ||| C4 ||| 0.666666666417
G3 C4 BAR C4 ||| <UNK> ||| 4.999999994e-11
G3 C4 BAR C4 ||| B3 ||| 0.49999999945
G3 C4 BAR C4 ||| C4 ||| 0.49999999945
G4 C5 BAR C5 ||| B4 ||| 0.77777777768
G4 C5 BAR C5 ||| D5 ||| 0.222222222198
G4 C5 BAR C5 ||| <UNK> ||| 5.55555555481e-12
BAR E4 D4 D4 BAR ||| E4 ||| 0.49999999945
BAR E4 D4 D4 BAR ||| D4 ||| 0.49999999945
BAR E4 D4 D4 BAR ||| <UNK> ||| 4.999999994e-11
G4 A4 BAR B-4 ||| E4 ||| 0.3333333331
G4 A4 BAR B-4 ||| A4 ||| 0.3333333331
G4 A4 BAR B-4 ||| C5 ||| 0.3333333331
G4 A4 BAR B-4 ||| <UNK> ||| 3.33333333067e-11
C#4 B3 C#4 BAR ||| A3 ||| 0.49999999945
C#4 B3 C#4 BAR ||| D4 ||| 0.49999999945
C#4 B3 C#4 BAR ||| <UNK> ||| 4.999999994e-11
E4 D4 E4 BAR ||| G4 ||| 0.111111111093
E4 D4 E4 BAR ||| F4 ||| 0.555555555419
E4 D4 E4 BAR ||| E4 ||| 0.111111111093
E4 D4 E4 BAR ||| D4 ||| 0.111111111093
E4 D4 E4 BAR ||| C4 ||| 0.111111111093
E4 D4 E4 BAR ||| <UNK> ||| 1.11111111081e-11
E4 C4 BAR B3 ||| A3 ||| 0.49999999945
E4 C4 BAR B3 ||| <UNK> ||| 4.999999994e-11
E4 C4 BAR B3 ||| C4 ||| 0.49999999945
D5 C5 B-4 BAR ||| A4 ||| 0.49999999945
D5 C5 B-4 BAR ||| B-4 ||| 0.49999999945
D5 C5 B-4 BAR ||| <UNK> ||| 4.999999994e-11
F#4 E4 D4 ||| <UNK> ||| 1.99999999904e-11
F#4 E4 D4 ||| E4 ||| 0.599999999732
F#4 E4 D4 ||| G4 ||| 0.199999999924
F#4 E4 D4 ||| C#4 ||| 0.199999999924
B3 BAR E4 E4 ||| E4 ||| 0.49999999945
B3 BAR E4 E4 ||| D4 ||| 0.49999999945
B3 BAR E4 E4 ||| <UNK> ||| 4.999999994e-11
BAR B4 BAR D5 ||| E5 ||| 0.666666666167
BAR B4 BAR D5 ||| C5 ||| 0.3333333331
BAR B4 BAR D5 ||| <UNK> ||| 3.33333333067e-11
D4 D4 BAR D4 ||| D4 ||| 0.333333333275
D4 D4 BAR D4 ||| <UNK> ||| 8.33333333167e-12
D4 D4 BAR D4 ||| C4 ||| 0.666666666542
G4 G4 G4 BAR ||| G4 ||| 0.666666666633
G4 G4 G4 BAR ||| F#4 ||| 0.0222222222233
G4 G4 G4 BAR ||| A4 ||| 0.0888888888864
G4 G4 G4 BAR ||| E4 ||| 0.0222222222233
G4 G4 G4 BAR ||| F4 ||| 0.0444444444443
G4 G4 G4 BAR ||| D4 ||| 0.0444444444443
G4 G4 G4 BAR ||| D5 ||| 0.0222222222233
G4 G4 G4 BAR ||| C5 ||| 0.0888888888864
G4 G4 G4 BAR ||| <UNK> ||| 2.2222222221e-12
C4 BAR B3 E4 ||| E4 ||| 0.499999999725
C4 BAR B3 E4 ||| D4 ||| 0.499999999725
