3
G4 E4 BAR C4 ||| D4 ||| 0.49999999945
E3 F3 BAR E3 ||| D3 ||| 0.199999999924
E3 F3 BAR E3 ||| <UNK> ||| 1.99999999904e-11
G3 G3 E3 ||| <UNK> ||| 3.33333333067e-11
G3 G3 E3 ||| F3 ||| 0.3333333331
G3 G3 E3 ||| F#3 ||| 0.3333333331
G3 G3 E3 ||| D3 ||| 0.3333333331
BAR A3 BAR G3 G3 ||| G3 ||| 0.666666666167
BAR A3 BAR G3 G3 ||| D3 ||| 0.3333333331
BAR A3 BAR G3 G3 ||| <UNK> ||| 3.33333333067e-11
G3 E4 BAR E4 ||| E4 ||| 0.3333333331
G3 E4 BAR E4 ||| <UNK> ||| 3.33333333067e-11
G3 E4 BAR E4 ||| C4 ||| 0.666666666167
G4 F4 D4 ||| E4 ||| 0.49999999945
G4 F4 D4 ||| G4 ||| 0.49999999945
G4 F4 D4 ||| <UNK> ||| 4.999999994e-11
E4 BAR F4 G4 ||| G4 ||| 0.647058823444
E4 BAR F4 G4 ||| A4 ||| 0.352941176427
E4 BAR F4 G4 ||| <UNK> ||| 5.88235294035e-12
F3 E3 BAR D3 ||| C3 ||| 0.599999999732
F3 E3 BAR D3 ||| E3 ||| 0.399999999828
F3 E3 BAR D3 ||| <UNK> ||| 1.99999999904e-11
BAR C4 C4 D4 BAR ||| D4 ||| 0.49999999945
BAR C4 C4 D4 BAR ||| G4 ||| 0.49999999945
BAR C4 C4 D4 BAR ||| <UNK> ||| 4.999999994e-11
D4 C4 BAR B3 ||| G3 ||| 0.0571428571418
D4 C4 BAR B3 ||| A3 ||| 0.0857142857113
D4 C4 BAR B3 ||| R ||| 0.114285714281
D4 C4 BAR B3 ||| END ||| 0.0285714285723
D4 C4 BAR B3 ||| B3 ||| 0.228571428559
D4 C4 BAR B3 ||| E4 ||| 0.14285714285
D4 C4 BAR B3 ||| D4 ||| 0.114285714281
D4 C4 BAR B3 ||| <UNK> ||| 2.85714285695e-12
D4 C4 BAR B3 ||| E3 ||| 0.0285714285723
D4 C4 BAR B3 ||| C4 ||| 0.199999999989
A3 G3 BAR F3 ||| C3 ||| 0.099999999986
A3 G3 BAR F3 ||| F3 ||| 0.199999999962
A3 G3 BAR F3 ||| G3 ||| 0.299999999938
A3 G3 BAR F3 ||| E3 ||| 0.399999999914
A3 G3 BAR F3 ||| <UNK> ||| 9.9999999976e-12
E3 G3 BAR G3 ||| A3 ||| 0.3333333331
E3 G3 BAR G3 ||| F#3 ||| 0.666666666167
E3 G3 BAR G3 ||| <UNK> ||| 3.33333333067e-11
B3 BAR A3 G3 ||| A3 ||| 0.14285714284
B3 BAR A3 G3 ||| F3 ||| 0.428571428505
B3 BAR A3 G3 ||| G3 ||| 0.428571428505
B3 BAR A3 G3 ||| <UNK> ||| 7.14285714163e-12
BAR E4 E4 ||| E4 ||| 0.199999999924
BAR E4 E4 ||| D4 ||| 0.399999999828
BAR E4 E4 ||| G4 ||| 0.399999999828
BAR E4 E4 ||| <UNK> ||| 1.99999999904e-11
B-3 BAR G3 A3 ||| <UNK> ||| 4.999999994e-11
B-3 BAR G3 A3 ||| G3 ||| 0.49999999945
B-3 BAR G3 A3 ||| B3 ||| 0.49999999945
B-3 A3 A3 ||| A3 ||| 0.249999999875
B-3 A3 A3 ||| <UNK> ||| 2.4999999985e-11
B-3 A3 A3 ||| G3 ||| 0.499999999725
B-3 A3 A3 ||| C4 ||| 0.249999999875
C4 B3 BAR B3 ||| E4 ||| 0.166666666617
C4 B3 BAR B3 ||| A3 ||| 0.666666666417
C4 B3 BAR B3 ||| <UNK> ||| 1.666666666e-11
C4 B3 BAR B3 ||| B3 ||| 0.166666666617
BAR B3 BAR E4 F4 ||| G4 ||| 0.666666666167
BAR B3 BAR E4 F4 ||| F4 ||| 0.3333333331
BAR B3 BAR E4 F4 ||| <UNK> ||| 3.33333333067e-11
G3 A3 D4 ||| <UNK> ||| 3.33333333067e-11
G3 A3 D4 ||| E4 ||| 0.3333333331
G3 A3 D4 ||| C4 ||| 0.3333333331
G3 A3 D4 ||| B3 ||| 0.3333333331
BAR F4 G4 BAR A4 ||| D4 ||| 0.49999999945
BAR F4 G4 BAR A4 ||| G4 ||| 0.49999999945
BAR F4 G4 BAR A4 ||| <UNK> ||| 4.999999994e-11
B3 A3 D4 ||| <UNK> ||| 2.4999999985e-11
B3 A3 D4 ||| E4 ||| 0.249999999875
B3 A3 D4 ||| C4 ||| 0.249999999875
B3 A3 D4 ||| G3 ||| 0.249999999875
B3 A3 D4 ||| B3 ||| 0.249999999875
BAR G4 E4 A4 ||| B4 ||| 0.3333333331
BAR G4 E4 A4 ||| D4 ||| 0.3333333331
BAR G4 E4 A4 ||| G4 ||| 0.3333333331
BAR G4 E4 A4 ||| <UNK> ||| 3.33333333067e-11
F4 G4 C4 ||| <UNK> ||| 3.33333333067e-11
F4 G4 C4 ||| B3 ||| 0.666666666167
F4 G4 C4 ||| C4 ||| 0.3333333331
G3 G3 BAR F3 ||| F3 ||| 0.124999999975
G3 G3 BAR F3 ||| G3 ||| 0.3749999999
G3 G3 BAR F3 ||| E3 ||| 0.499999999862
G3 G3 BAR F3 ||| <UNK> ||| 1.24999999962e-11
BAR C#4 BAR D4 C4 ||| D4 ||| 0.249999999875
BAR C#4 BAR D4 C4 ||| <UNK> ||| 2.4999999985e-11
BAR C#4 BAR D4 C4 ||| B3 ||| 0.749999999575
BAR G3 G3 C4 ||| <UNK> ||| 3.33333333067e-11
BAR G3 G3 C4 ||| G3 ||| 0.666666666167
BAR G3 G3 C4 ||| B3 ||| 0.3333333331
D4 F4 E4 ||| E-4 ||| 0.49999999945
D4 F4 E4 ||| END ||| 0.49999999945
D4 F4 E4 ||| <UNK> ||| 4.999999994e-11
BAR R G4 G4 ||| E4 ||| 0.49999999945
BAR R G4 G4 ||| G4 ||| 0.49999999945
BAR R G4 G4 ||| <UNK> ||| 4.999999994e-11
BAR D4 E4 B3 ||| E4 ||| 0.3333333331
BAR D4 E4 B3 ||| <UNK> ||| 3.33333333067e-11
BAR D4 E4 B3 ||| B3 ||| 0.666666666167
C4 D4 G3 BAR ||| A3 ||| 0.3333333331
C4 D4 G3 BAR ||| <UNK> ||| 3.33333333067e-11
C4 D4 G3 BAR ||| G3 ||| 0.3333333331
C4 D4 G3 BAR ||| C4 ||| 0.3333333331
C4 E4 D4 ||| D4 ||| 0.3333333331
C4 E4 D4 ||| <UNK> ||| 3.33333333067e-11
C4 E4 D4 ||| C4 ||| 0.666666666167
G4 BAR G4 G4 BAR ||| G4 ||| 0.571428571338
G4 BAR G4 G4 BAR ||| F4 ||| 0.0714285714235
G4 BAR G4 G4 BAR ||| A4 ||| 0.0714285714235
G4 BAR G4 G4 BAR ||| E4 ||| 0.0714285714235
G4 BAR G4 G4 BAR ||| D4 ||| 0.214285714256
G4 BAR G4 G4 BAR ||| <UNK> ||| 7.14285714163e-12
BAR C4 D4 E-4 ||| B-3 ||| 0.499999999725
BAR C4 D4 E-4 ||| D4 ||| 0.499999999725
BAR C4 D4 E-4 ||| <UNK> ||| 2.4999999985e-11
C4 BAR B3 C4 ||| F4 ||| 0.095238095232
C4 BAR B3 C4 ||| B-3 ||| 0.095238095232
C4 BAR B3 C4 ||| A3 ||| 0.095238095232
C4 BAR B3 C4 ||| B3 ||| 0.142857142846
C4 BAR B3 C4 ||| D4 ||| 0.476190476141
C4 BAR B3 C4 ||| <UNK> ||| 4.76190476136e-12
C4 BAR B3 C4 ||| C4 ||| 0.095238095232
BAR G3 R BAR R ||| R ||| 0.49999999945
BAR G3 R BAR R ||| G3 ||| 0.49999999945
BAR G3 R BAR R ||| <UNK> ||| 4.999999994e-11
A-3 BAR G3 G3 BAR ||| A-3 ||| 0.49999999945
A-3 BAR G3 G3 BAR ||| <UNK> ||| 4.999999994e-11
A-3 BAR G3 G3 BAR ||| C4 ||| 0.49999999945
E4 E4 BAR F4 ||| E4 ||| 0.428571428439
E4 E4 BAR F4 ||| G4 ||| 0.571428571247
E4 E4 BAR F4 ||| <UNK> ||| 1.42857142808e-11
G3 D4 C4 BAR ||| B-3 ||| 0.3333333331
G3 D4 C4 BAR ||| <UNK> ||| 3.33333333067e-11
G3 D4 C4 BAR ||| B3 ||| 0.666666666167
F4 G4 BAR G4 ||| G4 ||| 0.249999999975
F4 G4 BAR G4 ||| F4 ||| 0.299999999969
F4 G4 BAR G4 ||| R ||| 0.149999999987
F4 G4 BAR G4 ||| A4 ||| 0.049999999999
F4 G4 BAR G4 ||| E4 ||| 0.049999999999
F4 G4 BAR G4 ||| D4 ||| 0.099999999993
F4 G4 BAR G4 ||| <UNK> ||| 4.9999999994e-12
F4 G4 BAR G4 ||| C4 ||| 0.099999999993
BAR A4 R BAR R ||| R ||| 0.49999999945
BAR A4 R BAR R ||| A4 ||| 0.49999999945
BAR A4 R BAR R ||| <UNK> ||| 4.999999994e-11
BAR F4 BAR ||| E4 ||| 0.49999999945
BAR F4 BAR ||| F4 ||| 0.49999999945
BAR F4 BAR ||| <UNK> ||| 4.999999994e-11
E4 D4 BAR D4 ||| F#4 ||| 0.0666666666627
E4 D4 BAR D4 ||| R ||| 0.0666666666627
E4 D4 BAR D4 ||| E4 ||| 0.0666666666627
E4 D4 BAR D4 ||| D4 ||| 0.199999999975
E4 D4 BAR D4 ||| C4 ||| 0.599999999911
E4 D4 BAR D4 ||| <UNK> ||| 6.6666666656e-12
D4 BAR E4 E4 BAR ||| E4 ||| 0.3333333331
D4 BAR E4 E4 BAR ||| D4 ||| 0.3333333331
D4 BAR E4 E4 BAR ||| <UNK> ||| 3.33333333067e-11
D4 BAR E4 E4 BAR ||| B3 ||| 0.3333333331
D4 E4 E4 ||| A3 ||| 0.444444444337
D4 E4 E4 ||| <UNK> ||| 1.11111111081e-11
D4 E4 E4 ||| F4 ||| 0.111111111093
D4 E4 E4 ||| D4 ||| 0.333333333256
D4 E4 E4 ||| C4 ||| 0.111111111093
F4 E4 BAR R ||| E4 ||| 0.666666666167
F4 E4 BAR R ||| G4 ||| 0.3333333331
F4 E4 BAR R ||| <UNK> ||| 3.33333333067e-11
BAR D4 D4 BAR E4 ||| E4 ||| 0.166666666617
BAR D4 D4 BAR E4 ||| D4 ||| 0.333333333217
BAR D4 D4 BAR E4 ||| <UNK> ||| 1.666666666e-11
BAR D4 D4 BAR E4 ||| END ||| 0.166666666617
BAR D4 D4 BAR E4 ||| C4 ||| 0.333333333217
F4 BAR G4 G4 ||| E4 ||| 0.111111111093
F4 BAR G4 G4 ||| G4 ||| 0.111111111093
F4 BAR G4 G4 ||| F4 ||| 0.555555555419
F4 BAR G4 G4 ||| A4 ||| 0.222222222174
F4 BAR G4 G4 ||| <UNK> ||| 1.11111111081e-11
BAR E3 G3 G3 ||| F3 ||| 0.49999999945
BAR E3 G3 G3 ||| G3 ||| 0.49999999945
BAR E3 G3 G3 ||| <UNK> ||| 4.999999994e-11
D4 BAR G4 F4 ||| E4 ||| 0.749999999575
D4 BAR G4 F4 ||| G4 ||| 0.249999999875
D4 BAR G4 F4 ||| <UNK> ||| 2.4999999985e-11
BAR F4 F4 G4 ||| <UNK> ||| 1.42857142808e-11
BAR F4 F4 G4 ||| G4 ||| 0.428571428439
BAR F4 F4 G4 ||| F4 ||| 0.285714285631
BAR F4 F4 G4 ||| A4 ||| 0.142857142822
BAR F4 F4 G4 ||| C4 ||| 0.142857142822
BAR G4 F4 BAR F4 ||| E4 ||| 0.666666666167
BAR G4 F4 BAR F4 ||| G4 ||| 0.3333333331
BAR G4 F4 BAR F4 ||| <UNK> ||| 3.33333333067e-11
A4 G4 BAR G4 ||| F4 ||| 0.499999999817
A4 G4 BAR G4 ||| D4 ||| 0.166666666617
A4 G4 BAR G4 ||| G4 ||| 0.166666666617
A4 G4 BAR G4 ||| F#4 ||| 0.166666666617
A4 G4 BAR G4 ||| <UNK> ||| 1.666666666e-11
BAR G4 G4 A4 ||| D4 ||| 0.199999999924
BAR G4 G4 A4 ||| G4 ||| 0.399999999828
BAR G4 G4 A4 ||| A4 ||| 0.399999999828
BAR G4 G4 A4 ||| <UNK> ||| 1.99999999904e-11
G3 A3 A3 ||| <UNK> ||| 1.99999999904e-11
G3 A3 A3 ||| G3 ||| 0.599999999732
G3 A3 A3 ||| A4 ||| 0.199999999924
G3 A3 A3 ||| C4 ||| 0.199999999924
A3 G3 BAR A3 ||| G3 ||| 0.49999999989
A3 G3 BAR A3 ||| A3 ||| 0.099999999986
A3 G3 BAR A3 ||| G#3 ||| 0.199999999962
A3 G3 BAR A3 ||| C4 ||| 0.099999999986
A3 G3 BAR A3 ||| D3 ||| 0.099999999986
A3 G3 BAR A3 ||| <UNK> ||| 9.9999999976e-12
G4 G4 E4 BAR ||| <UNK> ||| 2.4999999985e-11
G4 G4 E4 BAR ||| E4 ||| 0.249999999875
G4 G4 E4 BAR ||| G4 ||| 0.499999999725
G4 G4 E4 BAR ||| C4 ||| 0.249999999875
F3 G3 BAR G3 ||| A3 ||| 0.14285714284
F3 G3 BAR G3 ||| F3 ||| 0.642857142754
F3 G3 BAR G3 ||| G3 ||| 0.214285714256
F3 G3 BAR G3 ||| <UNK> ||| 7.14285714163e-12
BAR D3 E3 F3 ||| G3 ||| 0.833333333017
BAR D3 E3 F3 ||| E3 ||| 0.166666666617
BAR D3 E3 F3 ||| <UNK> ||| 1.666666666e-11
C4 A3 BAR A3 ||| D4 ||| 0.49999999945
C4 A3 BAR A3 ||| G3 ||| 0.49999999945
C4 A3 BAR A3 ||| <UNK> ||| 4.999999994e-11
BAR E3 G3 ||| A3 ||| 0.49999999945
BAR E3 G3 ||| F3 ||| 0.49999999945
BAR E3 G3 ||| <UNK> ||| 4.999999994e-11
B3 C4 B-3 BAR ||| B-3 ||| 0.166666666617
B3 C4 B-3 BAR ||| A3 ||| 0.833333333017
B3 C4 B-3 BAR ||| <UNK> ||| 1.666666666e-11
A3 A3 BAR A3 ||| G3 ||| 0.272727272677
A3 A3 BAR A3 ||| A3 ||| 0.0909090908983
A3 A3 BAR A3 ||| R ||| 0.0909090908983
A3 A3 BAR A3 ||| B3 ||| 0.181818181788
A3 A3 BAR A3 ||| <UNK> ||| 9.09090908893e-12
A3 A3 BAR A3 ||| D3 ||| 0.181818181788
A3 A3 BAR A3 ||| C4 ||| 0.181818181788
E3 F3 BAR E3 BAR ||| <UNK> ||| 2.4999999985e-11
E3 F3 BAR E3 BAR ||| R ||| 0.499999999725
E3 F3 BAR E3 BAR ||| C4 ||| 0.499999999725
BAR A3 ||| B-3 ||| 0.714285714055
BAR A3 ||| <UNK> ||| 1.42857142808e-11
BAR A3 ||| B3 ||| 0.285714285631
D4 E4 BAR F4 ||| <UNK> ||| 7.14285714163e-12
D4 E4 BAR F4 ||| E4 ||| 0.14285714284
D4 E4 BAR F4 ||| G4 ||| 0.571428571338
D4 E4 BAR F4 ||| A4 ||| 0.14285714284
D4 E4 BAR F4 ||| B3 ||| 0.14285714284
B3 B-3 A3 BAR ||| A3 ||| 0.666666666167
B3 B-3 A3 BAR ||| G3 ||| 0.3333333331
B3 B-3 A3 BAR ||| <UNK> ||| 3.33333333067e-11
BAR D4 G4 E4 ||| D4 ||| 0.3333333331
BAR D4 G4 E4 ||| F4 ||| 0.666666666167
BAR D4 G4 E4 ||| <UNK> ||| 3.33333333067e-11
C4 B-3 B-3 ||| B-3 ||| 0.49999999945
C4 B-3 B-3 ||| <UNK> ||| 4.999999994e-11
C4 B-3 B-3 ||| B3 ||| 0.49999999945
E4 F#4 G4 BAR ||| <UNK> ||| 1.666666666e-11
E4 F#4 G4 BAR ||| G4 ||| 0.666666666417
E4 F#4 G4 BAR ||| C4 ||| 0.333333333217
B-3 D-4 C4 ||| E-4 ||| 0.666666666167
B-3 D-4 C4 ||| <UNK> ||| 3.33333333067e-11
B-3 D-4 C4 ||| C4 ||| 0.3333333331
D4 B3 D4 BAR ||| <UNK> ||| 4.999999994e-11
D4 B3 D4 BAR ||| G3 ||| 0.49999999945
D4 B3 D4 BAR ||| C4 ||| 0.49999999945
D4 C4 B3 ||| G4 ||| 0.020000000001
D4 C4 B3 ||| G3 ||| 0.0999999999972
D4 C4 B3 ||| A3 ||| 0.399999999983
D4 C4 B3 ||| A4 ||| 0.020000000001
D4 C4 B3 ||| B3 ||| 0.139999999995
D4 C4 B3 ||| E4 ||| 0.0400000000001
D4 C4 B3 ||| D4 ||| 0.0599999999991
D4 C4 B3 ||| <UNK> ||| 1.9999999999e-12
D4 C4 B3 ||| E3 ||| 0.020000000001
D4 C4 B3 ||| C4 ||| 0.199999999992
BAR G4 F4 E4 ||| G4 ||| 0.0178571428582
BAR G4 F4 E4 ||| END ||| 0.0714285714273
BAR G4 F4 E4 ||| F4 ||| 0.267857142847
BAR G4 F4 E4 ||| A4 ||| 0.10714285714
BAR G4 F4 E4 ||| E4 ||| 0.142857142853
BAR G4 F4 E4 ||| F#4 ||| 0.0535714285709
BAR G4 F4 E4 ||| D4 ||| 0.339285714273
BAR G4 F4 E4 ||| <UNK> ||| 1.78571428564e-12
BAR F4 D4 C4 BAR ||| D4 ||| 0.249999999875
BAR F4 D4 C4 BAR ||| <UNK> ||| 2.4999999985e-11
BAR F4 D4 C4 BAR ||| C4 ||| 0.749999999575
G3 BAR G3 E3 ||| C3 ||| 0.199999999924
G3 BAR G3 E3 ||| A3 ||| 0.399999999828
G3 BAR G3 E3 ||| R ||| 0.199999999924
G3 BAR G3 E3 ||| G3 ||| 0.199999999924
G3 BAR G3 E3 ||| <UNK> ||| 1.99999999904e-11
A4 A4 BAR G4 ||| E4 ||| 0.49999999945
A4 A4 BAR G4 ||| F4 ||| 0.49999999945
A4 A4 BAR G4 ||| <UNK> ||| 4.999999994e-11
B3 C4 BAR D4 ||| F4 ||| 0.0588235294093
B3 C4 BAR D4 ||| G3 ||| 0.176470588216
B3 C4 BAR D4 ||| E4 ||| 0.294117647023
B3 C4 BAR D4 ||| D4 ||| 0.176470588216
B3 C4 BAR D4 ||| C4 ||| 0.294117647023
B3 C4 BAR D4 ||| <UNK> ||| 5.88235294035e-12
E-4 D4 E-4 ||| E-4 ||| 0.3333333331
E-4 D4 E-4 ||| D4 ||| 0.3333333331
E-4 D4 E-4 ||| F4 ||| 0.3333333331
E-4 D4 E-4 ||| <UNK> ||| 3.33333333067e-11
F#4 E4 F#4 ||| D4 ||| 0.499999999725
F#4 E4 F#4 ||| <UNK> ||| 2.4999999985e-11
F#4 E4 F#4 ||| G#4 ||| 0.249999999875
F#4 E4 F#4 ||| B3 ||| 0.249999999875
BAR B-3 A-3 G3 ||| A3 ||| 0.49999999945
BAR B-3 A-3 G3 ||| E-3 ||| 0.49999999945
BAR B-3 A-3 G3 ||| <UNK> ||| 4.999999994e-11
F4 E4 F4 ||| G4 ||| 0.439999999962
F4 E4 F4 ||| A4 ||| 0.0400000000002
F4 E4 F4 ||| B3 ||| 0.0400000000002
F4 E4 F4 ||| E4 ||| 0.399999999966
F4 E4 F4 ||| D4 ||| 0.0799999999963
F4 E4 F4 ||| <UNK> ||| 3.99999999962e-12
BAR B3 C4 BAR C4 ||| <UNK> ||| 2.4999999985e-11
BAR B3 C4 BAR C4 ||| G4 ||| 0.249999999875
BAR B3 C4 BAR C4 ||| G3 ||| 0.249999999875
BAR B3 C4 BAR C4 ||| B3 ||| 0.499999999725
E4 E4 BAR D4 ||| G4 ||| 0.3749999999
E4 E4 BAR D4 ||| F4 ||| 0.124999999975
E4 E4 BAR D4 ||| E4 ||| 0.124999999975
E4 E4 BAR D4 ||| D4 ||| 0.124999999975
E4 E4 BAR D4 ||| C4 ||| 0.249999999937
E4 E4 BAR D4 ||| <UNK> ||| 1.24999999962e-11
C4 B3 BAR C4 ||| F4 ||| 0.0303030303039
C4 B3 BAR C4 ||| B-3 ||| 0.0606060606047
C4 B3 BAR C4 ||| B3 ||| 0.424242424215
C4 B3 BAR C4 ||| E4 ||| 0.0303030303039
C4 B3 BAR C4 ||| D4 ||| 0.333333333312
C4 B3 BAR C4 ||| <UNK> ||| 3.03030303008e-12
C4 B3 BAR C4 ||| C4 ||| 0.121212121206
BAR G4 G4 F#4 ||| E4 ||| 0.3333333331
BAR G4 G4 F#4 ||| G4 ||| 0.666666666167
BAR G4 G4 F#4 ||| <UNK> ||| 3.33333333067e-11
F4 BAR E-4 D4 ||| E-4 ||| 0.49999999945
F4 BAR E-4 D4 ||| <UNK> ||| 4.999999994e-11
F4 BAR E-4 D4 ||| C4 ||| 0.49999999945
A4 D4 E4 ||| D4 ||| 0.3333333331
A4 D4 E4 ||| F4 ||| 0.666666666167
A4 D4 E4 ||| <UNK> ||| 3.33333333067e-11
BAR B3 C4 B3 ||| A3 ||| 0.799999999636
BAR B3 C4 B3 ||| G3 ||| 0.199999999924
BAR B3 C4 B3 ||| <UNK> ||| 1.99999999904e-11
C4 C4 C4 BAR ||| B-3 ||| 0.166666666642
C4 C4 C4 BAR ||| A3 ||| 0.083333333325
C4 C4 C4 BAR ||| D-4 ||| 0.083333333325
C4 C4 C4 BAR ||| B3 ||| 0.166666666642
C4 C4 C4 BAR ||| D4 ||| 0.166666666642
C4 C4 C4 BAR ||| <UNK> ||| 8.33333333167e-12
C4 C4 C4 BAR ||| C4 ||| 0.333333333275
BAR C4 G3 C4 ||| E4 ||| 0.799999999636
BAR C4 G3 C4 ||| D4 ||| 0.199999999924
BAR C4 G3 C4 ||| <UNK> ||| 1.99999999904e-11
BAR G3 C4 B3 ||| A3 ||| 0.666666666167
BAR G3 C4 B3 ||| G3 ||| 0.3333333331
BAR G3 C4 B3 ||| <UNK> ||| 3.33333333067e-11
G4 A4 D4 ||| E4 ||| 0.49999999945
G4 A4 D4 ||| <UNK> ||| 4.999999994e-11
G4 A4 D4 ||| C4 ||| 0.49999999945
G3 E3 F#3 BAR ||| G3 ||| 0.666666666167
G3 E3 F#3 BAR ||| D3 ||| 0.3333333331
G3 E3 F#3 BAR ||| <UNK> ||| 3.33333333067e-11
BAR G3 G3 R BAR ||| R ||| 0.666666666167
BAR G3 G3 R BAR ||| G3 ||| 0.3333333331
BAR G3 G3 R BAR ||| <UNK> ||| 3.33333333067e-11
G3 C4 B-3 BAR ||| B-3 ||| 0.666666666167
G3 C4 B-3 BAR ||| A3 ||| 0.3333333331
G3 C4 B-3 BAR ||| <UNK> ||| 3.33333333067e-11
D4 BAR E4 A3 ||| A3 ||| 0.49999999945
D4 BAR E4 A3 ||| D4 ||| 0.49999999945
D4 BAR E4 A3 ||| <UNK> ||| 4.999999994e-11
B3 BAR C4 D4 ||| F4 ||| 0.0322580645169
B3 BAR C4 D4 ||| E-4 ||| 0.0645161290305
B3 BAR C4 D4 ||| E4 ||| 0.516129032221
B3 BAR C4 D4 ||| G3 ||| 0.0645161290305
B3 BAR C4 D4 ||| D4 ||| 0.290322580626
B3 BAR C4 D4 ||| <UNK> ||| 3.22580645136e-12
B3 BAR C4 D4 ||| C4 ||| 0.0322580645169
BAR C4 C4 BAR B3 BAR ||| A3 ||| 0.666666666167
BAR C4 C4 BAR B3 BAR ||| <UNK> ||| 3.33333333067e-11
BAR C4 C4 BAR B3 BAR ||| C4 ||| 0.3333333331
G3 BAR R E4 ||| D4 ||| 0.49999999945
G3 BAR R E4 ||| F4 ||| 0.49999999945
G3 BAR R E4 ||| <UNK> ||| 4.999999994e-11
D4 BAR C4 C4 BAR ||| D4 ||| 0.49999999945
D4 BAR C4 C4 BAR ||| A3 ||| 0.49999999945
D4 BAR C4 C4 BAR ||| <UNK> ||| 4.999999994e-11
G3 F#3 BAR B3 ||| <UNK> ||| 3.33333333067e-11
G3 F#3 BAR B3 ||| END ||| 0.3333333331
G3 F#3 BAR B3 ||| E3 ||| 0.3333333331
G3 F#3 BAR B3 ||| C4 ||| 0.3333333331
G4 F#4 D4 ||| G4 ||| 0.49999999945
G4 F#4 D4 ||| A4 ||| 0.49999999945
G4 F#4 D4 ||| <UNK> ||| 4.999999994e-11
BAR F4 D4 E4 ||| <UNK> ||| 4.999999994e-11
BAR F4 D4 E4 ||| F4 ||| 0.49999999945
BAR F4 D4 E4 ||| C4 ||| 0.49999999945
D4 BAR E4 C4 ||| D4 ||| 0.499999999725
D4 BAR E4 C4 ||| G4 ||| 0.499999999725
D4 BAR E4 C4 ||| <UNK> ||| 2.4999999985e-11
BAR E4 E4 D4 ||| E4 ||| 0.0769230769166
BAR E4 E4 D4 ||| D4 ||| 0.230769230734
BAR E4 E4 D4 ||| <UNK> ||| 7.69230769089e-12
BAR E4 E4 D4 ||| C4 ||| 0.692307692188
C4 BAR F4 F4 ||| G4 ||| 0.49999999945
C4 BAR F4 F4 ||| F4 ||| 0.49999999945
C4 BAR F4 F4 ||| <UNK> ||| 4.999999994e-11
BAR D4 D4 BAR D4 ||| C#4 ||| 0.3333333331
BAR D4 D4 BAR D4 ||| D4 ||| 0.3333333331
BAR D4 D4 BAR D4 ||| <UNK> ||| 3.33333333067e-11
BAR D4 D4 BAR D4 ||| C4 ||| 0.3333333331
A4 F4 D4 ||| E4 ||| 0.49999999945
A4 F4 D4 ||| G4 ||| 0.49999999945
A4 F4 D4 ||| <UNK> ||| 4.999999994e-11
B3 BAR C4 E4 ||| A3 ||| 0.599999999732
B3 BAR C4 E4 ||| F4 ||| 0.399999999828
B3 BAR C4 E4 ||| <UNK> ||| 1.99999999904e-11
BAR B3 C4 BAR G4 ||| F4 ||| 0.666666666167
BAR B3 C4 BAR G4 ||| A4 ||| 0.3333333331
BAR B3 C4 BAR G4 ||| <UNK> ||| 3.33333333067e-11
G4 B3 BAR C4 ||| <UNK> ||| 1.99999999904e-11
G4 B3 BAR C4 ||| D4 ||| 0.199999999924
G4 B3 BAR C4 ||| F3 ||| 0.399999999828
G4 B3 BAR C4 ||| F4 ||| 0.199999999924
G4 B3 BAR C4 ||| B3 ||| 0.199999999924
BAR D4 E4 F4 ||| G4 ||| 0.388888888843
BAR D4 E4 F4 ||| F4 ||| 0.111111111102
BAR D4 E4 F4 ||| A4 ||| 0.0555555555537
BAR D4 E4 F4 ||| B3 ||| 0.0555555555537
BAR D4 E4 F4 ||| E4 ||| 0.388888888843
BAR D4 E4 F4 ||| <UNK> ||| 5.55555555481e-12
F4 E4 C4 BAR ||| <UNK> ||| 1.99999999904e-11
F4 E4 C4 BAR ||| D4 ||| 0.399999999828
F4 E4 C4 BAR ||| C4 ||| 0.199999999924
F4 E4 C4 BAR ||| A4 ||| 0.199999999924
F4 E4 C4 BAR ||| A3 ||| 0.199999999924
C4 B3 BAR A3 ||| F4 ||| 0.0882352941144
C4 B3 BAR A3 ||| B-3 ||| 0.0294117647067
C4 B3 BAR A3 ||| A3 ||| 0.176470588226
C4 B3 BAR A3 ||| R ||| 0.0882352941144
C4 B3 BAR A3 ||| B3 ||| 0.147058823522
C4 B3 BAR A3 ||| G3 ||| 0.235294117633
C4 B3 BAR A3 ||| D4 ||| 0.20588235293
C4 B3 BAR A3 ||| <UNK> ||| 2.94117647038e-12
C4 B3 BAR A3 ||| C4 ||| 0.0294117647067
D4 D4 E4 ||| F#4 ||| 0.0588235294093
D4 D4 E4 ||| D4 ||| 0.58823529404
D4 D4 E4 ||| F4 ||| 0.352941176427
D4 D4 E4 ||| <UNK> ||| 5.88235294035e-12
G3 BAR G3 G3 BAR ||| A3 ||| 0.285714285631
G3 BAR G3 G3 BAR ||| G3 ||| 0.571428571247
G3 BAR G3 G3 BAR ||| E3 ||| 0.142857142822
G3 BAR G3 G3 BAR ||| <UNK> ||| 1.42857142808e-11
A3 B3 B3 BAR ||| <UNK> ||| 4.999999994e-11
A3 B3 B3 BAR ||| C4 ||| 0.49999999945
A3 B3 B3 BAR ||| B3 ||| 0.49999999945
B3 BAR C4 B3 ||| <UNK> ||| 5.55555555481e-12
