3
A4 BAR G4 E4 BAR ||| F4 ||| 0.499885027593
D4 A3 D4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR C4 C4 BAR G3 ||| <UNK> ||| 9.99520230289e-06
BAR C4 C4 BAR G3 ||| C4 ||| 0.999530225492
B3 C4 BAR G4 ||| E4 ||| 0.499961669733
B3 C4 BAR G4 ||| G4 ||| 0.333308335333
B3 C4 BAR G4 ||| F4 ||| 0.166655000933
B3 C4 BAR G4 ||| <UNK> ||| 1.666533344e-06
BAR B4 C5 E4 ||| D4 ||| 0.999530225492
BAR B4 C5 E4 ||| <UNK> ||| 9.99520230289e-06
G3 BAR E4 D4 ||| <UNK> ||| 4.99880028793e-06
G3 BAR E4 D4 ||| C4 ||| 0.999765056386
A3 F4 BAR C4 ||| D4 ||| 0.499885027593
A3 F4 BAR C4 ||| A4 ||| 0.499885027593
A3 F4 BAR C4 ||| <UNK> ||| 4.99880028793e-06
B4 BAR A4 G#4 BAR ||| A4 ||| 0.999530225492
B4 BAR A4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 D4 ||| <UNK> ||| 3.33280008532e-06
BAR E4 D4 ||| C4 ||| 0.999843358396
G4 F#4 BAR G4 ||| <UNK> ||| 1.11105185501e-06
G4 F#4 BAR G4 ||| E4 ||| 0.333316667556
G4 F#4 BAR G4 ||| G4 ||| 0.333316667556
G4 F#4 BAR G4 ||| A4 ||| 0.222211482054
G4 F#4 BAR G4 ||| C4 ||| 0.111106296553
E3 BAR G3 C4 ||| D4 ||| 0.499885027593
E3 BAR G3 C4 ||| <UNK> ||| 4.99880028793e-06
E3 BAR G3 C4 ||| C4 ||| 0.499885027593
D4 G3 D4 BAR ||| D4 ||| 0.999882514098
D4 G3 D4 BAR ||| <UNK> ||| 2.499700036e-06
D5 C5 F#4 ||| G#4 ||| 0.999530225492
D5 C5 F#4 ||| <UNK> ||| 9.99520230289e-06
B-4 BAR B4 C5 ||| A4 ||| 0.999882514098
B-4 BAR B4 C5 ||| <UNK> ||| 2.499700036e-06
F#4 D4 G4 ||| F#4 ||| 0.499885027593
F#4 D4 G4 ||| F4 ||| 0.499885027593
F#4 D4 G4 ||| <UNK> ||| 4.99880028793e-06
BAR E4 BAR E4 C4 ||| D4 ||| 0.999530225492
BAR E4 BAR E4 C4 ||| <UNK> ||| 9.99520230289e-06
BAR G3 B3 D4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G3 B3 D4 BAR ||| C4 ||| 0.999530225492
A3 BAR D4 D4 ||| <UNK> ||| 2.499700036e-06
A3 BAR D4 D4 ||| C4 ||| 0.999882514098
C5 B4 BAR G#4 ||| R ||| 0.499942506899
C5 B4 BAR G#4 ||| G4 ||| 0.499942506899
C5 B4 BAR G#4 ||| <UNK> ||| 2.499700036e-06
BAR A4 E4 F4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR A4 E4 F4 BAR ||| C4 ||| 0.999765056386
BAR D4 E4 A3 ||| <UNK> ||| 4.99880028793e-06
BAR D4 E4 A3 ||| G3 ||| 0.499885027593
BAR D4 E4 A3 ||| B3 ||| 0.499885027593
G4 B-4 BAR A4 BAR ||| G4 ||| 0.999530225492
G4 B-4 BAR A4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 A3 B3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 A3 B3 BAR ||| C4 ||| 0.999530225492
C4 E4 F4 BAR ||| G4 ||| 0.999765056386
C4 E4 F4 BAR ||| <UNK> ||| 4.99880028793e-06
F5 G5 F5 BAR ||| E5 ||| 0.999765056386
F5 G5 F5 BAR ||| <UNK> ||| 4.99880028793e-06
BAR G4 G4 C5 ||| B4 ||| 0.499942506899
BAR G4 G4 C5 ||| G4 ||| 0.499942506899
BAR G4 G4 C5 ||| <UNK> ||| 2.499700036e-06
BAR B3 E4 D#4 ||| <UNK> ||| 9.99520230289e-06
BAR B3 E4 D#4 ||| B3 ||| 0.999530225492
D4 E4 BAR E4 ||| F4 ||| 0.0454542768624
D4 E4 BAR E4 ||| A4 ||| 0.0681813016585
D4 E4 BAR E4 ||| B3 ||| 0.0681813016585
D4 E4 BAR E4 ||| E4 ||| 0.113635351251
D4 E4 BAR E4 ||| D4 ||| 0.613629896765
D4 E4 BAR E4 ||| <UNK> ||| 2.27270247961e-07
D4 E4 BAR E4 ||| D#4 ||| 0.0227272520663
D4 E4 BAR E4 ||| C4 ||| 0.0681813016585
C#4 BAR D4 F4 ||| E4 ||| 0.999530225492
C#4 BAR D4 F4 ||| <UNK> ||| 9.99520230289e-06
F#4 B4 E4 ||| A4 ||| 0.999530225492
F#4 B4 E4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 A3 A3 ||| B-3 ||| 0.0909060331913
BAR A3 A3 A3 ||| G#3 ||| 0.545431653891
BAR A3 A3 A3 ||| <UNK> ||| 9.090512414e-07
BAR A3 A3 A3 ||| A3 ||| 0.272716281471
BAR A3 A3 A3 ||| B3 ||| 0.0909060331913
BAR E4 F4 ||| <UNK> ||| 1.666533344e-06
BAR E4 F4 ||| G4 ||| 0.833268338533
BAR E4 F4 ||| B3 ||| 0.166655000933
F#4 E4 BAR E4 ||| E4 ||| 0.111106296553
F#4 E4 BAR E4 ||| D#4 ||| 0.222211482054
F#4 E4 BAR E4 ||| <UNK> ||| 1.11105185501e-06
F#4 E4 BAR E4 ||| A4 ||| 0.555527038558
F#4 E4 BAR E4 ||| C4 ||| 0.111106296553
D4 BAR D4 C4 ||| B-3 ||| 0.0444441925953
D4 BAR D4 C4 ||| A3 ||| 0.0222222074076
D4 BAR D4 C4 ||| A4 ||| 0.0444441925953
D4 BAR D4 C4 ||| B3 ||| 0.5777718371
D4 BAR D4 C4 ||| D4 ||| 0.0222222074076
D4 BAR D4 C4 ||| <UNK> ||| 2.22219851877e-07
D4 BAR D4 C4 ||| C4 ||| 0.28888602966
B4 E4 B4 BAR ||| A4 ||| 0.999530225492
B4 E4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 E4 F#4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 E4 F#4 BAR ||| B3 ||| 0.999530225492
BAR A4 A4 BAR D5 ||| D5 ||| 0.999530225492
BAR A4 A4 BAR D5 ||| <UNK> ||| 9.99520230289e-06
C4 D4 E4 ||| <UNK> ||| 1.06382435494e-07
C4 D4 E4 ||| G4 ||| 0.0106383499318
C4 D4 E4 ||| F#4 ||| 0.0638295676788
C4 D4 E4 ||| F4 ||| 0.404253361259
C4 D4 E4 ||| E-4 ||| 0.0106383499318
C4 D4 E4 ||| A3 ||| 0.04255308058
C4 D4 E4 ||| END ||| 0.0212765934812
C4 D4 E4 ||| A4 ||| 0.0212765934812
C4 D4 E4 ||| B3 ||| 0.04255308058
C4 D4 E4 ||| E4 ||| 0.117020785426
C4 D4 E4 ||| D4 ||| 0.148935516074
C4 D4 E4 ||| C4 ||| 0.095744298327
C4 D4 E4 ||| C5 ||| 0.0106383499318
C4 D4 E4 ||| E3 ||| 0.0106383499318
B3 C#4 BAR C4 ||| D4 ||| 0.999765056386
B3 C#4 BAR C4 ||| <UNK> ||| 4.99880028793e-06
E4 C4 BAR A4 ||| G4 ||| 0.666563349864
E4 C4 BAR A4 ||| B-4 ||| 0.333283341332
E4 C4 BAR A4 ||| <UNK> ||| 3.33280008532e-06
R G4 BAR F4 ||| E4 ||| 0.199982801651
R G4 BAR F4 ||| G4 ||| 0.79992520718
R G4 BAR F4 ||| <UNK> ||| 1.99980801843e-06
C4 BAR D4 G3 ||| A3 ||| 0.2499725033
C4 BAR D4 G3 ||| G3 ||| 0.749912510499
C4 BAR D4 G3 ||| <UNK> ||| 2.499700036e-06
D4 BAR A3 E4 ||| E4 ||| 0.857085514136
D4 BAR A3 E4 ||| <UNK> ||| 1.4284734761e-06
D4 BAR A3 E4 ||| C4 ||| 0.142848776084
C5 BAR B4 C5 ||| B4 ||| 0.249986250825
C5 BAR B4 C5 ||| D5 ||| 0.499971251725
C5 BAR B4 C5 ||| A4 ||| 0.124993750375
C5 BAR B4 C5 ||| C5 ||| 0.124993750375
C5 BAR B4 C5 ||| <UNK> ||| 1.2499250045e-06
C4 BAR E4 C4 ||| <UNK> ||| 9.99520230289e-06
C4 BAR E4 C4 ||| B3 ||| 0.999530225492
C5 C5 B-4 ||| A4 ||| 0.499885027593
C5 C5 B-4 ||| B-4 ||| 0.499885027593
C5 C5 B-4 ||| <UNK> ||| 4.99880028793e-06
G4 BAR E4 R BAR ||| R ||| 0.999530225492
G4 BAR E4 R BAR ||| <UNK> ||| 9.99520230289e-06
BAR A3 A3 D4 ||| D4 ||| 0.499885027593
BAR A3 A3 D4 ||| <UNK> ||| 4.99880028793e-06
BAR A3 A3 D4 ||| B3 ||| 0.499885027593
E4 B3 B3 BAR ||| B-3 ||| 0.999530225492
E4 B3 B3 BAR ||| <UNK> ||| 9.99520230289e-06
R E4 F4 BAR ||| G4 ||| 0.999530225492
R E4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 A3 BAR B3 ||| <UNK> ||| 4.99880028793e-06
E4 A3 BAR B3 ||| C4 ||| 0.499885027593
E4 A3 BAR B3 ||| B3 ||| 0.499885027593
B3 A3 BAR E4 BAR ||| E4 ||| 0.999530225492
B3 A3 BAR E4 BAR ||| <UNK> ||| 9.99520230289e-06
C#4 BAR C4 D4 ||| E4 ||| 0.666563349864
C#4 BAR C4 D4 ||| <UNK> ||| 3.33280008532e-06
C#4 BAR C4 D4 ||| C4 ||| 0.333283341332
A4 D5 BAR D5 ||| R ||| 0.499942506899
A4 D5 BAR D5 ||| G4 ||| 0.2499725033
A4 D5 BAR D5 ||| C5 ||| 0.2499725033
A4 D5 BAR D5 ||| <UNK> ||| 2.499700036e-06
E4 B3 BAR B3 ||| <UNK> ||| 9.99520230289e-06
E4 B3 BAR B3 ||| B3 ||| 0.999530225492
C5 B4 G4 BAR ||| D4 ||| 0.166655000933
C5 B4 G4 BAR ||| G4 ||| 0.333308335333
C5 B4 G4 BAR ||| F4 ||| 0.333308335333
C5 B4 G4 BAR ||| A4 ||| 0.166655000933
C5 B4 G4 BAR ||| <UNK> ||| 1.666533344e-06
E4 F4 G4 ||| <UNK> ||| 1.56248828134e-07
E4 F4 G4 ||| G4 ||| 0.296872929703
E4 F4 G4 ||| F4 ||| 0.171873867196
E4 F4 G4 ||| B-3 ||| 0.0156250390622
E4 F4 G4 ||| G3 ||| 0.0156250390622
E4 F4 G4 ||| A4 ||| 0.28124804689
E4 F4 G4 ||| E4 ||| 0.0781245703157
E4 F4 G4 ||| D4 ||| 0.046874804689
E4 F4 G4 ||| D5 ||| 0.0156250390622
E4 F4 G4 ||| C5 ||| 0.0312499218756
E4 F4 G4 ||| C4 ||| 0.046874804689
F#4 G4 BAR F#4 ||| E4 ||| 0.999530225492
F#4 G4 BAR F#4 ||| <UNK> ||| 9.99520230289e-06
D4 G4 G4 BAR ||| G4 ||| 0.555527038558
D4 G4 G4 BAR ||| A4 ||| 0.333316667556
D4 G4 G4 BAR ||| C5 ||| 0.111106296553
D4 G4 G4 BAR ||| <UNK> ||| 1.11105185501e-06
B-3 A3 C4 ||| <UNK> ||| 9.99520230289e-06
B-3 A3 C4 ||| B3 ||| 0.999530225492
G4 BAR B4 G4 BAR ||| G4 ||| 0.999530225492
G4 BAR B4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
D5 B4 R BAR ||| R ||| 0.999530225492
D5 B4 R BAR ||| <UNK> ||| 9.99520230289e-06
G3 BAR C3 A3 ||| G3 ||| 0.999530225492
G3 BAR C3 A3 ||| <UNK> ||| 9.99520230289e-06
G4 A4 BAR D5 ||| C#5 ||| 0.599944405337
G4 A4 BAR D5 ||| D5 ||| 0.399963603494
G4 A4 BAR D5 ||| <UNK> ||| 1.99980801843e-06
BAR G4 BAR A4 G4 ||| F4 ||| 0.999765056386
BAR G4 BAR A4 G4 ||| <UNK> ||| 4.99880028793e-06
F#3 G#3 G#3 BAR ||| A3 ||| 0.999530225492
F#3 G#3 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
E4 E4 BAR A4 ||| B4 ||| 0.0714268367942
E4 E4 BAR A4 ||| G4 ||| 0.571409694525
E4 E4 BAR A4 ||| A4 ||| 0.285705204393
E4 E4 BAR A4 ||| C5 ||| 0.0714268367942
E4 E4 BAR A4 ||| <UNK> ||| 7.14261225329e-07
C4 A3 A3 ||| G#3 ||| 0.999765056386
C4 A3 A3 ||| <UNK> ||| 4.99880028793e-06
BAR C5 ||| B4 ||| 0.333320833833
BAR C5 ||| <UNK> ||| 8.33300001333e-07
BAR C5 ||| G4 ||| 0.2499908337
BAR C5 ||| C5 ||| 0.2499908337
BAR C5 ||| D5 ||| 0.166660833567
BAR A4 E4 E4 BAR ||| E4 ||| 0.666563349864
BAR A4 E4 E4 BAR ||| F4 ||| 0.333283341332
BAR A4 E4 E4 BAR ||| <UNK> ||| 3.33280008532e-06
A4 A4 E4 BAR ||| E4 ||| 0.999906009023
A4 A4 E4 BAR ||| <UNK> ||| 1.99980801843e-06
BAR R G4 A4 ||| B4 ||| 0.2499725033
BAR R G4 A4 ||| G4 ||| 0.499942506899
BAR R G4 A4 ||| A4 ||| 0.2499725033
BAR R G4 A4 ||| <UNK> ||| 2.499700036e-06
BAR B-3 C4 D4 ||| A3 ||| 0.999530225492
BAR B-3 C4 D4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR E4 BAR E4 ||| E4 ||| 0.666563349864
D4 BAR E4 BAR E4 ||| G4 ||| 0.333283341332
D4 BAR E4 BAR E4 ||| <UNK> ||| 3.33280008532e-06
G3 G3 BAR A3 ||| F3 ||| 0.666563349864
G3 G3 BAR A3 ||| G3 ||| 0.333283341332
G3 G3 BAR A3 ||| <UNK> ||| 3.33280008532e-06
C4 BAR D4 E4 ||| F4 ||| 0.515144325173
C4 BAR D4 E4 ||| A3 ||| 0.030302892564
C4 BAR D4 E4 ||| E4 ||| 0.212118429793
C4 BAR D4 E4 ||| F#4 ||| 0.181815840254
C4 BAR D4 E4 ||| D4 ||| 0.030302892564
C4 BAR D4 E4 ||| <UNK> ||| 3.03025895381e-07
C4 BAR D4 E4 ||| C4 ||| 0.030302892564
BAR E4 E4 BAR E4 ||| G4 ||| 0.0624987500375
BAR E4 E4 BAR E4 ||| F4 ||| 0.124996875094
BAR E4 E4 BAR E4 ||| A4 ||| 0.124996875094
BAR E4 E4 BAR E4 ||| B3 ||| 0.0624987500375
BAR E4 E4 BAR E4 ||| E4 ||| 0.312491250262
BAR E4 E4 BAR E4 ||| D4 ||| 0.249993125206
BAR E4 E4 BAR E4 ||| D#4 ||| 0.0624987500375
BAR E4 E4 BAR E4 ||| <UNK> ||| 6.24981250562e-07
BAR G3 G3 D4 BAR ||| D4 ||| 0.999765056386
BAR G3 G3 D4 BAR ||| <UNK> ||| 4.99880028793e-06
E4 BAR F#4 B3 ||| E4 ||| 0.499885027593
E4 BAR F#4 B3 ||| <UNK> ||| 4.99880028793e-06
E4 BAR F#4 B3 ||| C4 ||| 0.499885027593
F5 E5 E5 ||| D5 ||| 0.999530225492
F5 E5 E5 ||| <UNK> ||| 9.99520230289e-06
B4 B4 BAR A4 ||| B4 ||| 0.199982801651
B4 B4 BAR A4 ||| <UNK> ||| 1.99980801843e-06
B4 B4 BAR A4 ||| G4 ||| 0.399963603494
B4 B4 BAR A4 ||| G#4 ||| 0.199982801651
B4 B4 BAR A4 ||| A4 ||| 0.199982801651
BAR F#3 G3 A3 ||| <UNK> ||| 9.99520230289e-06
BAR F#3 G3 A3 ||| B3 ||| 0.999530225492
BAR C4 BAR D4 C4 ||| <UNK> ||| 9.99520230289e-06
BAR C4 BAR D4 C4 ||| B3 ||| 0.999530225492
D4 BAR G#3 R ||| E4 ||| 0.666563349864
D4 BAR G#3 R ||| <UNK> ||| 3.33280008532e-06
D4 BAR G#3 R ||| C4 ||| 0.333283341332
G3 F3 BAR G3 ||| <UNK> ||| 1.99980801843e-06
G3 F3 BAR G3 ||| E4 ||| 0.599944405337
G3 F3 BAR G3 ||| R ||| 0.199982801651
G3 F3 BAR G3 ||| C4 ||| 0.199982801651
D4 BAR D4 C#4 ||| END ||| 0.0526307756436
D4 BAR D4 C#4 ||| A3 ||| 0.157891274326
D4 BAR D4 C#4 ||| B3 ||| 0.263151773008
D4 BAR D4 C#4 ||| E4 ||| 0.0526307756436
D4 BAR D4 C#4 ||| D4 ||| 0.473672770372
D4 BAR D4 C#4 ||| <UNK> ||| 5.26302493411e-07
G4 F#4 E4 BAR ||| E4 ||| 0.499961669733
G4 F#4 E4 BAR ||| A3 ||| 0.166655000933
G4 F#4 E4 BAR ||| F#4 ||| 0.166655000933
G4 F#4 E4 BAR ||| D#4 ||| 0.166655000933
G4 F#4 E4 BAR ||| <UNK> ||| 1.666533344e-06
B-4 C5 B-4 ||| A4 ||| 0.999765056386
B-4 C5 B-4 ||| <UNK> ||| 4.99880028793e-06
B4 C5 D5 BAR ||| E5 ||| 0.699967401565
B4 C5 D5 BAR ||| G4 ||| 0.0999962001824
B4 C5 D5 BAR ||| C5 ||| 0.199991400413
B4 C5 D5 BAR ||| <UNK> ||| 9.99952002304e-07
G3 B3 BAR C4 ||| D4 ||| 0.499885027593
G3 B3 BAR C4 ||| R ||| 0.499885027593
G3 B3 BAR C4 ||| <UNK> ||| 4.99880028793e-06
A3 G#3 BAR R ||| <UNK> ||| 9.99520230289e-06
A3 G#3 BAR R ||| B3 ||| 0.999530225492
F4 BAR C4 D4 ||| E4 ||| 0.999530225492
F4 BAR C4 D4 ||| <UNK> ||| 9.99520230289e-06
B4 BAR R G4 ||| A4 ||| 0.999530225492
B4 BAR R G4 ||| <UNK> ||| 9.99520230289e-06
G4 BAR C4 A4 ||| A4 ||| 0.999530225492
G4 BAR C4 A4 ||| <UNK> ||| 9.99520230289e-06
BAR C4 E4 D4 BAR ||| E4 ||| 0.999765056386
BAR C4 E4 D4 BAR ||| <UNK> ||| 4.99880028793e-06
G3 A3 G3 ||| <UNK> ||| 3.33280008532e-06
G3 A3 G3 ||| F3 ||| 0.666563349864
G3 A3 G3 ||| B3 ||| 0.333283341332
BAR F4 C4 C4 ||| <UNK> ||| 4.99880028793e-06
BAR F4 C4 C4 ||| C4 ||| 0.999765056386
E4 C4 BAR A3 ||| F4 ||| 0.399963603494
E4 C4 BAR A3 ||| D4 ||| 0.199982801651
E4 C4 BAR A3 ||| <UNK> ||| 1.99980801843e-06
E4 C4 BAR A3 ||| G3 ||| 0.199982801651
E4 C4 BAR A3 ||| B3 ||| 0.199982801651
BAR C4 BAR E4 F4 ||| <UNK> ||| 4.99880028793e-06
BAR C4 BAR E4 F4 ||| A4 ||| 0.499885027593
BAR C4 BAR E4 F4 ||| B3 ||| 0.499885027593
G#4 BAR D5 D5 ||| C5 ||| 0.999530225492
G#4 BAR D5 D5 ||| <UNK> ||| 9.99520230289e-06
E5 BAR A4 D5 ||| G4 ||| 0.999530225492
E5 BAR A4 D5 ||| <UNK> ||| 9.99520230289e-06
C4 E4 D4 ||| D4 ||| 0.166655000933
C4 E4 D4 ||| <UNK> ||| 1.666533344e-06
C4 E4 D4 ||| C4 ||| 0.833268338533
F3 G3 C4 ||| G3 ||| 0.999530225492
F3 G3 C4 ||| <UNK> ||| 9.99520230289e-06
G3 A3 D4 BAR ||| D4 ||| 0.999530225492
G3 A3 D4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR R BAR G4 B4 BAR ||| G4 ||| 0.999530225492
BAR R BAR G4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
C#4 BAR D4 D4 BAR ||| C#4 ||| 0.333283341332
C#4 BAR D4 D4 BAR ||| D4 ||| 0.333283341332
C#4 BAR D4 D4 BAR ||| <UNK> ||| 3.33280008532e-06
C#4 BAR D4 D4 BAR ||| E4 ||| 0.333283341332
E4 E4 BAR E3 ||| A3 ||| 0.999530225492
E4 E4 BAR E3 ||| <UNK> ||| 9.99520230289e-06
G3 G4 BAR F4 ||| E4 ||| 0.999765056386
G3 G4 BAR F4 ||| <UNK> ||| 4.99880028793e-06
F3 G3 D3 ||| A3 ||| 0.999530225492
F3 G3 D3 ||| <UNK> ||| 9.99520230289e-06
D4 BAR G3 C4 ||| <UNK> ||| 2.499700036e-06
D4 BAR G3 C4 ||| C4 ||| 0.499942506899
D4 BAR G3 C4 ||| B3 ||| 0.499942506899
BAR R BAR R BAR F4 ||| D4 ||| 0.999530225492
BAR R BAR R BAR F4 ||| <UNK> ||| 9.99520230289e-06
B3 BAR B3 E4 ||| E4 ||| 0.499885027593
B3 BAR B3 E4 ||| D#4 ||| 0.499885027593
B3 BAR B3 E4 ||| <UNK> ||| 4.99880028793e-06
BAR E4 C#4 A3 ||| D4 ||| 0.999530225492
BAR E4 C#4 A3 ||| <UNK> ||| 9.99520230289e-06
G#3 BAR E3 E4 ||| D#4 ||| 0.999530225492
G#3 BAR E3 E4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR C4 R ||| A4 ||| 0.124993750375
D4 BAR C4 R ||| B3 ||| 0.124993750375
D4 BAR C4 R ||| E4 ||| 0.249986250825
D4 BAR C4 R ||| D4 ||| 0.124993750375
D4 BAR C4 R ||| C4 ||| 0.374978751275
D4 BAR C4 R ||| <UNK> ||| 1.2499250045e-06
BAR R E4 BAR ||| E4 ||| 0.999530225492
BAR R E4 BAR ||| <UNK> ||| 9.99520230289e-06
D4 D4 G4 ||| G4 ||| 0.999530225492
D4 D4 G4 ||| <UNK> ||| 9.99520230289e-06
R C5 B4 BAR ||| A4 ||| 0.999765056386
R C5 B4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR G4 E4 D4 ||| <UNK> ||| 1.666533344e-06
BAR G4 E4 D4 ||| E4 ||| 0.166655000933
BAR G4 E4 D4 ||| D4 ||| 0.333308335333
BAR G4 E4 D4 ||| G4 ||| 0.166655000933
BAR G4 E4 D4 ||| C4 ||| 0.333308335333
D4 BAR C4 E4 BAR ||| E4 ||| 0.499942506899
D4 BAR C4 E4 BAR ||| D4 ||| 0.499942506899
D4 BAR C4 E4 BAR ||| <UNK> ||| 2.499700036e-06
D5 G4 G4 BAR ||| G4 ||| 0.857085514136
D5 G4 G4 BAR ||| C5 ||| 0.142848776084
D5 G4 G4 BAR ||| <UNK> ||| 1.4284734761e-06
G#4 F#4 BAR G4 ||| A4 ||| 0.999530225492
G#4 F#4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
D4 E4 A3 BAR ||| A3 ||| 0.555527038558
D4 E4 A3 BAR ||| G3 ||| 0.333316667556
D4 E4 A3 BAR ||| A4 ||| 0.111106296553
D4 E4 A3 BAR ||| <UNK> ||| 1.11105185501e-06
BAR E4 A4 BAR D4 ||| G4 ||| 0.999530225492
BAR E4 A4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR B3 R ||| G4 ||| 0.999530225492
D4 BAR B3 R ||| <UNK> ||| 9.99520230289e-06
BAR G3 F#3 E3 ||| <UNK> ||| 9.99520230289e-06
BAR G3 F#3 E3 ||| C4 ||| 0.999530225492
BAR G4 F4 E4 BAR ||| G4 ||| 0.0526307756436
BAR G4 F4 E4 BAR ||| F4 ||| 0.315782022349
BAR G4 F4 E4 BAR ||| A4 ||| 0.105261024985
BAR G4 F4 E4 BAR ||| E4 ||| 0.36841227169
BAR G4 F4 E4 BAR ||| D4 ||| 0.157891274326
BAR G4 F4 E4 BAR ||| <UNK> ||| 5.26302493411e-07
D4 E4 BAR D4 ||| G4 ||| 0.0526307756436
D4 E4 BAR D4 ||| C#4 ||| 0.0526307756436
D4 E4 BAR D4 ||| A3 ||| 0.0526307756436
D4 E4 BAR D4 ||| B3 ||| 0.105261024985
D4 E4 BAR D4 ||| E4 ||| 0.157891274326
D4 E4 BAR D4 ||| D4 ||| 0.105261024985
D4 E4 BAR D4 ||| <UNK> ||| 5.26302493411e-07
D4 E4 BAR D4 ||| C4 ||| 0.473672770372
E4 BAR F4 E4 ||| F4 ||| 0.112902513013
E4 BAR F4 E4 ||| F#4 ||| 0.0161290686782
E4 BAR F4 E4 ||| A4 ||| 0.0161290686782
E4 BAR F4 E4 ||| B3 ||| 0.0322579760673
E4 BAR F4 E4 ||| E4 ||| 0.129031420402
E4 BAR F4 E4 ||| D4 ||| 0.693543179021
E4 BAR F4 E4 ||| <UNK> ||| 1.61289073891e-07
D#4 E4 D#4 ||| G4 ||| 0.999530225492
D#4 E4 D#4 ||| <UNK> ||| 9.99520230289e-06
BAR G3 F#3 G3 ||| A3 ||| 0.399963603494
BAR G3 F#3 G3 ||| D4 ||| 0.599944405337
BAR G3 F#3 G3 ||| <UNK> ||| 1.99980801843e-06
BAR D4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 BAR ||| C4 ||| 0.999530225492
BAR B3 BAR G3 B3 BAR ||| <UNK> ||| 4.99880028793e-06
BAR B3 BAR G3 B3 BAR ||| C4 ||| 0.999765056386
BAR A4 BAR R BAR R BAR ||| R ||| 0.999530225492
BAR A4 BAR R BAR R BAR ||| <UNK> ||| 9.99520230289e-06
G#4 A4 B4 ||| <UNK> ||| 1.11105185501e-06
G#4 A4 B4 ||| R ||| 0.222211482054
G#4 A4 B4 ||| A4 ||| 0.333316667556
G#4 A4 B4 ||| C5 ||| 0.333316667556
G#4 A4 B4 ||| G#4 ||| 0.111106296553
BAR A3 C4 BAR C4 ||| D4 ||| 0.999530225492
BAR A3 C4 BAR C4 ||| <UNK> ||| 9.99520230289e-06
A4 C5 B-4 BAR ||| A4 ||| 0.999530225492
A4 C5 B-4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR F#4 F#4 A4 ||| G4 ||| 0.999530225492
BAR F#4 F#4 A4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 D4 BAR E4 ||| D4 ||| 0.999530225492
BAR A3 D4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
F3 BAR E3 R ||| <UNK> ||| 4.99880028793e-06
F3 BAR E3 R ||| G3 ||| 0.499885027593
F3 BAR E3 R ||| C4 ||| 0.499885027593
A4 BAR G4 R ||| E4 ||| 0.333283341332
A4 BAR G4 R ||| G4 ||| 0.333283341332
A4 BAR G4 R ||| G#4 ||| 0.333283341332
A4 BAR G4 R ||| <UNK> ||| 3.33280008532e-06
BAR G3 F#3 D3 ||| F3 ||| 0.499885027593
BAR G3 F#3 D3 ||| END ||| 0.499885027593
BAR G3 F#3 D3 ||| <UNK> ||| 4.99880028793e-06
BAR G4 G3 C4 ||| D4 ||| 0.999765056386
BAR G4 G3 C4 ||| <UNK> ||| 4.99880028793e-06
E4 BAR D4 G4 ||| G4 ||| 0.416650833967
E4 BAR D4 G4 ||| F4 ||| 0.0833308334333
E4 BAR D4 G4 ||| A4 ||| 0.2499908337
E4 BAR D4 G4 ||| E4 ||| 0.0833308334333
E4 BAR D4 G4 ||| C4 ||| 0.166660833567
E4 BAR D4 G4 ||| <UNK> ||| 8.33300001333e-07
B3 A3 BAR G#3 ||| F#3 ||| 0.124993750375
B3 A3 BAR G#3 ||| END ||| 0.124993750375
B3 A3 BAR G#3 ||| A3 ||| 0.249986250825
B3 A3 BAR G#3 ||| B3 ||| 0.249986250825
B3 A3 BAR G#3 ||| E3 ||| 0.249986250825
B3 A3 BAR G#3 ||| <UNK> ||| 1.2499250045e-06
BAR E5 ||| D5 ||| 0.999765056386
BAR E5 ||| <UNK> ||| 4.99880028793e-06
C3 G3 BAR C4 ||| <UNK> ||| 9.99520230289e-06
C3 G3 BAR C4 ||| C4 ||| 0.999530225492
C4 E4 BAR F#4 ||| F#4 ||| 0.999530225492
C4 E4 BAR F#4 ||| <UNK> ||| 9.99520230289e-06
