3
A#2 B2 E3 BAR ||| B2 ||| 0.999530225492
F3 E3 E3 BAR ||| <UNK> ||| 1.666533344e-06
F4 BAR B3 A3 ||| E4 ||| 0.499885027593
F4 BAR B3 A3 ||| G3 ||| 0.499885027593
F4 BAR B3 A3 ||| <UNK> ||| 4.99880028793e-06
C3 F3 BAR E3 ||| D3 ||| 0.999530225492
C3 F3 BAR E3 ||| <UNK> ||| 9.99520230289e-06
F3 BAR E3 E4 ||| D4 ||| 0.999530225492
F3 BAR E3 E4 ||| <UNK> ||| 9.99520230289e-06
F#3 BAR G3 E3 ||| F#3 ||| 0.999530225492
F#3 BAR G3 E3 ||| <UNK> ||| 9.99520230289e-06
G3 BAR C3 C3 BAR ||| G3 ||| 0.999765056386
G3 BAR C3 C3 BAR ||| <UNK> ||| 4.99880028793e-06
A3 A2 BAR E3 ||| F3 ||| 0.499885027593
A3 A2 BAR E3 ||| C#3 ||| 0.499885027593
A3 A2 BAR E3 ||| <UNK> ||| 4.99880028793e-06
F#3 G3 G#3 ||| A3 ||| 0.999843358396
F#3 G3 G#3 ||| <UNK> ||| 3.33280008532e-06
BAR A2 A3 G#3 BAR ||| A3 ||| 0.999906009023
BAR A2 A3 G#3 BAR ||| <UNK> ||| 1.99980801843e-06
E3 BAR C3 C4 ||| <UNK> ||| 4.99880028793e-06
E3 BAR C3 C4 ||| B3 ||| 0.499885027593
E3 BAR C3 C4 ||| C4 ||| 0.499885027593
E2 E3 BAR A3 ||| G3 ||| 0.999765056386
E2 E3 BAR A3 ||| <UNK> ||| 4.99880028793e-06
R E3 F3 BAR ||| E3 ||| 0.999530225492
R E3 F3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR F#3 G#3 A3 BAR ||| G3 ||| 0.333283341332
BAR F#3 G#3 A3 BAR ||| D3 ||| 0.666563349864
BAR F#3 G#3 A3 BAR ||| <UNK> ||| 3.33280008532e-06
BAR A3 B3 C#4 ||| D4 ||| 0.374978751275
BAR A3 B3 C#4 ||| <UNK> ||| 1.2499250045e-06
BAR A3 B3 C#4 ||| A3 ||| 0.374978751275
BAR A3 B3 C#4 ||| D#4 ||| 0.249986250825
G#3 BAR A3 F3 ||| D3 ||| 0.199982801651
G#3 BAR A3 F3 ||| E3 ||| 0.79992520718
G#3 BAR A3 F3 ||| <UNK> ||| 1.99980801843e-06
A2 D3 D3 BAR ||| D3 ||| 0.999530225492
A2 D3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A3 G3 BAR C4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 G3 BAR C4 ||| B3 ||| 0.999530225492
A3 E4 C4 BAR ||| D4 ||| 0.999530225492
A3 E4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G2 G3 BAR G3 ||| F3 ||| 0.999530225492
BAR G2 G3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
BAR C3 BAR A2 A3 ||| G#3 ||| 0.999530225492
BAR C3 BAR A2 A3 ||| <UNK> ||| 9.99520230289e-06
B3 A3 BAR B3 ||| A3 ||| 0.499961669733
B3 A3 BAR B3 ||| <UNK> ||| 1.666533344e-06
B3 A3 BAR B3 ||| G3 ||| 0.166655000933
B3 A3 BAR B3 ||| B2 ||| 0.166655000933
B3 A3 BAR B3 ||| C4 ||| 0.166655000933
G3 D#3 E3 BAR ||| <UNK> ||| 4.99880028793e-06
G3 D#3 E3 BAR ||| B3 ||| 0.999765056386
A2 BAR R F#3 ||| G3 ||| 0.999530225492
A2 BAR R F#3 ||| <UNK> ||| 9.99520230289e-06
G3 A3 B2 ||| E3 ||| 0.999530225492
G3 A3 B2 ||| <UNK> ||| 9.99520230289e-06
A2 A3 BAR E4 ||| <UNK> ||| 9.99520230289e-06
A2 A3 BAR E4 ||| B3 ||| 0.999530225492
F3 G3 BAR D3 ||| E3 ||| 0.999530225492
F3 G3 BAR D3 ||| <UNK> ||| 9.99520230289e-06
C4 BAR G#3 A3 ||| G3 ||| 0.299986600643
C4 BAR G#3 A3 ||| A3 ||| 0.0999962001824
C4 BAR G#3 A3 ||| B3 ||| 0.0999962001824
C4 BAR G#3 A3 ||| E4 ||| 0.0999962001824
C4 BAR G#3 A3 ||| D#3 ||| 0.0999962001824
C4 BAR G#3 A3 ||| E3 ||| 0.299986600643
C4 BAR G#3 A3 ||| <UNK> ||| 9.99952002304e-07
C3 BAR F3 F#3 ||| G3 ||| 0.999765056386
C3 BAR F3 F#3 ||| <UNK> ||| 4.99880028793e-06
BAR A3 B3 C4 BAR ||| G#3 ||| 0.199982801651
BAR A3 B3 C4 BAR ||| F3 ||| 0.399963603494
BAR A3 B3 C4 BAR ||| F#3 ||| 0.399963603494
BAR A3 B3 C4 BAR ||| <UNK> ||| 1.99980801843e-06
G#3 A3 BAR B3 ||| <UNK> ||| 2.499700036e-06
G#3 A3 BAR B3 ||| B2 ||| 0.2499725033
G#3 A3 BAR B3 ||| E3 ||| 0.2499725033
G#3 A3 BAR B3 ||| C4 ||| 0.499942506899
BAR F#3 F#3 G3 ||| C3 ||| 0.999530225492
BAR F#3 F#3 G3 ||| <UNK> ||| 9.99520230289e-06
BAR C4 E4 F4 ||| G#3 ||| 0.999765056386
BAR C4 E4 F4 ||| <UNK> ||| 4.99880028793e-06
A2 G3 BAR G3 ||| A3 ||| 0.999530225492
A2 G3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
C3 A2 B2 BAR ||| C3 ||| 0.999843358396
C3 A2 B2 BAR ||| <UNK> ||| 3.33280008532e-06
F3 G#2 A2 ||| C3 ||| 0.999530225492
F3 G#2 A2 ||| <UNK> ||| 9.99520230289e-06
C4 A3 BAR D#3 ||| E3 ||| 0.999530225492
C4 A3 BAR D#3 ||| <UNK> ||| 9.99520230289e-06
A#3 B3 B2 BAR ||| E3 ||| 0.999843358396
A#3 B3 B2 BAR ||| <UNK> ||| 3.33280008532e-06
BAR G3 C#3 D#3 ||| E3 ||| 0.999530225492
BAR G3 C#3 D#3 ||| <UNK> ||| 9.99520230289e-06
E4 BAR D4 G#3 ||| A3 ||| 0.999530225492
E4 BAR D4 G#3 ||| <UNK> ||| 9.99520230289e-06
BAR A2 BAR A2 ||| B2 ||| 0.999530225492
BAR A2 BAR A2 ||| <UNK> ||| 9.99520230289e-06
A3 A2 B2 BAR ||| C3 ||| 0.499885027593
A3 A2 B2 BAR ||| C#3 ||| 0.499885027593
A3 A2 B2 BAR ||| <UNK> ||| 4.99880028793e-06
BAR C5 B4 A4 ||| G4 ||| 0.499885027593
BAR C5 B4 A4 ||| G#4 ||| 0.499885027593
BAR C5 B4 A4 ||| <UNK> ||| 4.99880028793e-06
E4 B3 BAR E3 ||| F#3 ||| 0.999530225492
E4 B3 BAR E3 ||| <UNK> ||| 9.99520230289e-06
F#4 BAR G4 F#4 ||| E4 ||| 0.499885027593
F#4 BAR G4 F#4 ||| F4 ||| 0.499885027593
F#4 BAR G4 F#4 ||| <UNK> ||| 4.99880028793e-06
E3 BAR R E4 ||| A3 ||| 0.999765056386
E3 BAR R E4 ||| <UNK> ||| 4.99880028793e-06
D#4 BAR E4 C4 ||| A3 ||| 0.999906009023
D#4 BAR E4 C4 ||| <UNK> ||| 1.99980801843e-06
D#3 E3 E3 ||| F3 ||| 0.2499725033
D#3 E3 E3 ||| D3 ||| 0.749912510499
D#3 E3 E3 ||| <UNK> ||| 2.499700036e-06
BAR G3 G#3 A3 BAR ||| A3 ||| 0.999530225492
BAR G3 G#3 A3 BAR ||| <UNK> ||| 9.99520230289e-06
F3 BAR E3 E2 BAR ||| E3 ||| 0.999530225492
F3 BAR E3 E2 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A3 D#3 E3 BAR ||| F3 ||| 0.999530225492
BAR A3 D#3 E3 BAR ||| <UNK> ||| 9.99520230289e-06
A4 D4 E4 BAR ||| E4 ||| 0.999765056386
A4 D4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
E3 BAR C4 G#3 ||| A3 ||| 0.999530225492
E3 BAR C4 G#3 ||| <UNK> ||| 9.99520230289e-06
G#2 A2 G2 ||| F2 ||| 0.999530225492
G#2 A2 G2 ||| <UNK> ||| 9.99520230289e-06
B2 C3 BAR F3 ||| D3 ||| 0.999765056386
B2 C3 BAR F3 ||| <UNK> ||| 4.99880028793e-06
A4 BAR G#4 A4 ||| E4 ||| 0.999843358396
A4 BAR G#4 A4 ||| <UNK> ||| 3.33280008532e-06
G4 BAR C4 D4 ||| G3 ||| 0.999843358396
G4 BAR C4 D4 ||| <UNK> ||| 3.33280008532e-06
B2 A2 B2 ||| A2 ||| 0.499942506899
B2 A2 B2 ||| G2 ||| 0.2499725033
B2 A2 B2 ||| C#3 ||| 0.2499725033
B2 A2 B2 ||| <UNK> ||| 2.499700036e-06
BAR R ||| A3 ||| 0.749912510499
BAR R ||| A2 ||| 0.2499725033
BAR R ||| <UNK> ||| 2.499700036e-06
BAR E4 F4 C4 ||| D4 ||| 0.666563349864
BAR E4 F4 C4 ||| <UNK> ||| 3.33280008532e-06
BAR E4 F4 C4 ||| C4 ||| 0.333283341332
E3 A3 BAR D3 ||| C3 ||| 0.166655000933
E3 A3 BAR D3 ||| A2 ||| 0.166655000933
E3 A3 BAR D3 ||| E3 ||| 0.499961669733
E3 A3 BAR D3 ||| B2 ||| 0.166655000933
E3 A3 BAR D3 ||| <UNK> ||| 1.666533344e-06
A2 E2 BAR F2 ||| G2 ||| 0.999530225492
A2 E2 BAR F2 ||| <UNK> ||| 9.99520230289e-06
BAR R A3 C4 ||| A3 ||| 0.999765056386
BAR R A3 C4 ||| <UNK> ||| 4.99880028793e-06
BAR A3 C4 D4 ||| E4 ||| 0.999765056386
BAR A3 C4 D4 ||| <UNK> ||| 4.99880028793e-06
BAR A4 D4 E4 ||| F4 ||| 0.999765056386
BAR A4 D4 E4 ||| <UNK> ||| 4.99880028793e-06
A4 F4 BAR C#4 ||| D4 ||| 0.999530225492
A4 F4 BAR C#4 ||| <UNK> ||| 9.99520230289e-06
B4 A4 G4 BAR ||| F4 ||| 0.999906009023
B4 A4 G4 BAR ||| <UNK> ||| 1.99980801843e-06
D3 C3 B2 BAR ||| C3 ||| 0.2499908337
D3 C3 B2 BAR ||| A2 ||| 0.7499708345
D3 C3 B2 BAR ||| <UNK> ||| 8.33300001333e-07
BAR C#3 D3 G2 ||| C3 ||| 0.999765056386
BAR C#3 D3 G2 ||| <UNK> ||| 4.99880028793e-06
C4 BAR B3 A3 ||| G3 ||| 0.294109931014
C4 BAR B3 A3 ||| G#3 ||| 0.117644325337
C4 BAR B3 A3 ||| B3 ||| 0.235288062455
C4 BAR B3 A3 ||| E4 ||| 0.0588224567777
C4 BAR B3 A3 ||| D4 ||| 0.0588224567777
C4 BAR B3 A3 ||| D3 ||| 0.235288062455
C4 BAR B3 A3 ||| <UNK> ||| 5.8821868559e-07
D4 G#3 G#3 BAR ||| A3 ||| 0.999765056386
D4 G#3 G#3 BAR ||| <UNK> ||| 4.99880028793e-06
A3 G3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
A3 G3 BAR A3 ||| B3 ||| 0.999530225492
G#3 F#3 G#3 ||| E3 ||| 0.999765056386
G#3 F#3 G#3 ||| <UNK> ||| 4.99880028793e-06
E4 F4 G4 ||| G3 ||| 0.416650833967
E4 F4 G4 ||| A4 ||| 0.333320833833
E4 F4 G4 ||| G#4 ||| 0.0833308334333
E4 F4 G4 ||| F4 ||| 0.0833308334333
E4 F4 G4 ||| C4 ||| 0.0833308334333
E4 F4 G4 ||| <UNK> ||| 8.33300001333e-07
A3 G3 G3 BAR ||| C3 ||| 0.999765056386
A3 G3 G3 BAR ||| <UNK> ||| 4.99880028793e-06
A2 BAR A3 G#3 ||| A3 ||| 0.999843358396
A2 BAR A3 G#3 ||| <UNK> ||| 3.33280008532e-06
A2 G3 BAR C3 ||| D3 ||| 0.999530225492
A2 G3 BAR C3 ||| <UNK> ||| 9.99520230289e-06
F#3 D3 BAR G3 ||| E3 ||| 0.999530225492
F#3 D3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
D3 G3 D3 ||| G3 ||| 0.999530225492
D3 G3 D3 ||| <UNK> ||| 9.99520230289e-06
G3 C3 E3 ||| F#3 ||| 0.999530225492
G3 C3 E3 ||| <UNK> ||| 9.99520230289e-06
BAR F3 R C3 BAR ||| G3 ||| 0.999530225492
BAR F3 R C3 BAR ||| <UNK> ||| 9.99520230289e-06
D#4 BAR E4 F4 ||| E4 ||| 0.999765056386
D#4 BAR E4 F4 ||| <UNK> ||| 4.99880028793e-06
G4 F#4 D4 ||| G4 ||| 0.999765056386
G4 F#4 D4 ||| <UNK> ||| 4.99880028793e-06
BAR F#3 D#4 E4 ||| A3 ||| 0.999765056386
BAR F#3 D#4 E4 ||| <UNK> ||| 4.99880028793e-06
F3 G3 BAR F#3 ||| G#3 ||| 0.999530225492
F3 G3 BAR F#3 ||| <UNK> ||| 9.99520230289e-06
R A4 BAR D4 ||| G4 ||| 0.999530225492
R A4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
A2 E3 A2 BAR ||| A3 ||| 0.499885027593
A2 E3 A2 BAR ||| E3 ||| 0.499885027593
A2 E3 A2 BAR ||| <UNK> ||| 4.99880028793e-06
G3 A-3 BAR G3 ||| F3 ||| 0.999530225492
G3 A-3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
BAR E3 B2 C3 ||| D3 ||| 0.999843358396
BAR E3 B2 C3 ||| <UNK> ||| 3.33280008532e-06
BAR G2 A2 D2 ||| F#3 ||| 0.999530225492
BAR G2 A2 D2 ||| <UNK> ||| 9.99520230289e-06
F#3 BAR E3 B2 ||| E3 ||| 0.999530225492
F#3 BAR E3 B2 ||| <UNK> ||| 9.99520230289e-06
F#3 BAR G3 G4 ||| F#4 ||| 0.999530225492
F#3 BAR G3 G4 ||| <UNK> ||| 9.99520230289e-06
A2 BAR E3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
A2 BAR E3 BAR A3 ||| B3 ||| 0.999530225492
BAR F4 D4 E4 ||| A3 ||| 0.333283341332
BAR F4 D4 E4 ||| E3 ||| 0.666563349864
BAR F4 D4 E4 ||| <UNK> ||| 3.33280008532e-06
BAR A3 F3 E3 ||| E4 ||| 0.166655000933
BAR A3 F3 E3 ||| <UNK> ||| 1.666533344e-06
BAR A3 F3 E3 ||| D3 ||| 0.333308335333
BAR A3 F3 E3 ||| E3 ||| 0.333308335333
BAR A3 F3 E3 ||| D#3 ||| 0.166655000933
G3 C3 BAR C4 ||| <UNK> ||| 9.99952002304e-07
G3 C3 BAR C4 ||| B3 ||| 0.899957802026
G3 C3 BAR C4 ||| C4 ||| 0.0999962001824
F3 BAR C#3 D3 ||| A2 ||| 0.666563349864
F3 BAR C#3 D3 ||| E3 ||| 0.333283341332
F3 BAR C#3 D3 ||| <UNK> ||| 3.33280008532e-06
E4 E3 BAR A3 BAR ||| A3 ||| 0.833300834633
E4 E3 BAR A3 BAR ||| R ||| 0.0833308334333
E4 E3 BAR A3 BAR ||| A4 ||| 0.0833308334333
E4 E3 BAR A3 BAR ||| <UNK> ||| 8.33300001333e-07
BAR E3 A3 G3 ||| A3 ||| 0.111106296553
BAR E3 A3 G3 ||| F3 ||| 0.222211482054
BAR E3 A3 G3 ||| F#3 ||| 0.666632224059
BAR E3 A3 G3 ||| <UNK> ||| 1.11105185501e-06
E3 BAR A3 A2 ||| B2 ||| 0.999530225492
E3 BAR A3 A2 ||| <UNK> ||| 9.99520230289e-06
C3 C3 D3 BAR ||| E3 ||| 0.999530225492
C3 C3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
B3 A3 B3 ||| G3 ||| 0.19999426685
B3 A3 B3 ||| A3 ||| 0.133329733449
B3 A3 B3 ||| D4 ||| 0.0666652000469
B3 A3 B3 ||| C4 ||| 0.533316933858
B3 A3 B3 ||| E3 ||| 0.0666652000469
B3 A3 B3 ||| <UNK> ||| 6.66645334016e-07
BAR C4 R C5 BAR ||| G4 ||| 0.999765056386
BAR C4 R C5 BAR ||| <UNK> ||| 4.99880028793e-06
G3 G4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
G3 G4 BAR E4 ||| C4 ||| 0.999530225492
B3 C4 BAR G3 ||| <UNK> ||| 9.99520230289e-06
B3 C4 BAR G3 ||| C4 ||| 0.999530225492
B3 C4 G#3 BAR ||| A3 ||| 0.999530225492
B3 C4 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E3 D3 C3 BAR ||| B2 ||| 0.999530225492
BAR E3 D3 C3 BAR ||| <UNK> ||| 9.99520230289e-06
E3 G3 BAR C4 ||| D4 ||| 0.999530225492
E3 G3 BAR C4 ||| <UNK> ||| 9.99520230289e-06
F4 BAR E4 G4 ||| C5 ||| 0.999530225492
F4 BAR E4 G4 ||| <UNK> ||| 9.99520230289e-06
C3 D3 BAR E-3 ||| D3 ||| 0.999530225492
C3 D3 BAR E-3 ||| <UNK> ||| 9.99520230289e-06
D3 G3 G#3 BAR ||| A3 ||| 0.999765056386
D3 G3 G#3 BAR ||| <UNK> ||| 4.99880028793e-06
G#2 A2 C3 BAR ||| D3 ||| 0.999530225492
G#2 A2 C3 BAR ||| <UNK> ||| 9.99520230289e-06
A3 B-3 A3 BAR ||| G3 ||| 0.999765056386
A3 B-3 A3 BAR ||| <UNK> ||| 4.99880028793e-06
A3 E3 BAR A2 ||| A3 ||| 0.499942506899
A3 E3 BAR A2 ||| END ||| 0.2499725033
A3 E3 BAR A2 ||| D3 ||| 0.2499725033
A3 E3 BAR A2 ||| <UNK> ||| 2.499700036e-06
F3 D3 A2 ||| C3 ||| 0.999765056386
F3 D3 A2 ||| <UNK> ||| 4.99880028793e-06
BAR D4 C4 F3 ||| G3 ||| 0.999530225492
BAR D4 C4 F3 ||| <UNK> ||| 9.99520230289e-06
BAR E3 C4 B3 BAR ||| A3 ||| 0.999765056386
BAR E3 C4 B3 BAR ||| <UNK> ||| 4.99880028793e-06
F3 G3 BAR C3 ||| G3 ||| 0.249986250825
F3 G3 BAR C3 ||| A3 ||| 0.124993750375
F3 G3 BAR C3 ||| A2 ||| 0.124993750375
F3 G3 BAR C3 ||| C3 ||| 0.249986250825
F3 G3 BAR C3 ||| <UNK> ||| 1.2499250045e-06
F3 G3 BAR C3 ||| D3 ||| 0.124993750375
F3 G3 BAR C3 ||| C4 ||| 0.124993750375
BAR E3 C#3 D3 BAR ||| D3 ||| 0.999530225492
BAR E3 C#3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
A3 C4 F3 ||| E3 ||| 0.999530225492
A3 C4 F3 ||| <UNK> ||| 9.99520230289e-06
C3 BAR F4 E4 ||| F4 ||| 0.999530225492
C3 BAR F4 E4 ||| <UNK> ||| 9.99520230289e-06
G3 A3 A3 BAR ||| E3 ||| 0.999530225492
G3 A3 A3 BAR ||| <UNK> ||| 9.99520230289e-06
G3 BAR A3 D3 ||| E3 ||| 0.999530225492
G3 BAR A3 D3 ||| <UNK> ||| 9.99520230289e-06
BAR E3 C3 G3 ||| C3 ||| 0.999765056386
BAR E3 C3 G3 ||| <UNK> ||| 4.99880028793e-06
G4 BAR A4 B4 ||| C5 ||| 0.999765056386
G4 BAR A4 B4 ||| <UNK> ||| 4.99880028793e-06
C3 BAR G3 F3 ||| E3 ||| 0.999530225492
C3 BAR G3 F3 ||| <UNK> ||| 9.99520230289e-06
F3 G3 F#3 ||| G#3 ||| 0.999530225492
F3 G3 F#3 ||| <UNK> ||| 9.99520230289e-06
E3 F#3 E3 ||| B2 ||| 0.999530225492
E3 F#3 E3 ||| <UNK> ||| 9.99520230289e-06
BAR E3 D3 E3 BAR ||| A2 ||| 0.999530225492
BAR E3 D3 E3 BAR ||| <UNK> ||| 9.99520230289e-06
E3 BAR A2 A2 ||| END ||| 0.999530225492
E3 BAR A2 A2 ||| <UNK> ||| 9.99520230289e-06
B2 A2 BAR E3 BAR ||| A3 ||| 0.499885027593
B2 A2 BAR E3 BAR ||| E3 ||| 0.499885027593
B2 A2 BAR E3 BAR ||| <UNK> ||| 4.99880028793e-06
F#3 BAR G3 D3 ||| F3 ||| 0.999530225492
F#3 BAR G3 D3 ||| <UNK> ||| 9.99520230289e-06
F3 G3 F3 BAR ||| A2 ||| 0.2499725033
F3 G3 F3 BAR ||| E3 ||| 0.749912510499
F3 G3 F3 BAR ||| <UNK> ||| 2.499700036e-06
G4 BAR D4 G#3 ||| E3 ||| 0.999530225492
G4 BAR D4 G#3 ||| <UNK> ||| 9.99520230289e-06
E4 B3 BAR C4 ||| F4 ||| 0.999530225492
E4 B3 BAR C4 ||| <UNK> ||| 9.99520230289e-06
R E3 BAR A3 ||| <UNK> ||| 2.499700036e-06
R E3 BAR A3 ||| B3 ||| 0.2499725033
R E3 BAR A3 ||| G3 ||| 0.499942506899
R E3 BAR A3 ||| C4 ||| 0.2499725033
C#3 BAR D3 D#3 ||| E3 ||| 0.999843358396
C#3 BAR D3 D#3 ||| <UNK> ||| 3.33280008532e-06
A3 G#3 E3 BAR ||| A3 ||| 0.999530225492
A3 G#3 E3 BAR ||| <UNK> ||| 9.99520230289e-06
F3 BAR E3 F#3 ||| G#3 ||| 0.499885027593
F3 BAR E3 F#3 ||| G3 ||| 0.499885027593
F3 BAR E3 F#3 ||| <UNK> ||| 4.99880028793e-06
B3 E4 D4 ||| <UNK> ||| 9.99520230289e-06
B3 E4 D4 ||| C4 ||| 0.999530225492
E3 BAR A3 BAR A4 ||| G4 ||| 0.999530225492
E3 BAR A3 BAR A4 ||| <UNK> ||| 9.99520230289e-06
F#3 G3 BAR A3 ||| A2 ||| 0.499885027593
F#3 G3 BAR A3 ||| G3 ||| 0.499885027593
F#3 G3 BAR A3 ||| <UNK> ||| 4.99880028793e-06
A2 BAR D3 E3 ||| <UNK> ||| 1.2499250045e-06
A2 BAR D3 E3 ||| F3 ||| 0.499971251725
A2 BAR D3 E3 ||| F#3 ||| 0.124993750375
A2 BAR D3 E3 ||| A2 ||| 0.374978751275
A3 D3 E3 BAR ||| A3 ||| 0.428557449459
A3 D3 E3 BAR ||| A2 ||| 0.357131326926
A3 D3 E3 BAR ||| F3 ||| 0.21427908186
A3 D3 E3 BAR ||| <UNK> ||| 7.14261225329e-07
BAR D4 C#4 B3 BAR ||| C#4 ||| 0.999530225492
BAR D4 C#4 B3 BAR ||| <UNK> ||| 9.99520230289e-06
E3 A3 E3 ||| C3 ||| 0.999530225492
E3 A3 E3 ||| <UNK> ||| 9.99520230289e-06
C3 D3 BAR G2 ||| C3 ||| 0.499885027593
C3 D3 BAR G2 ||| E3 ||| 0.499885027593
C3 D3 BAR G2 ||| <UNK> ||| 4.99880028793e-06
E3 C4 C4 BAR ||| G#3 ||| 0.999530225492
E3 C4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
G2 BAR A2 R ||| A2 ||| 0.999530225492
G2 BAR A2 R ||| <UNK> ||| 9.99520230289e-06
F3 C3 BAR C3 ||| D3 ||| 0.999765056386
F3 C3 BAR C3 ||| <UNK> ||| 4.99880028793e-06
E4 F4 BAR C4 ||| <UNK> ||| 9.99520230289e-06
E4 F4 BAR C4 ||| B3 ||| 0.999530225492
BAR E3 D3 C#3 ||| D3 ||| 0.999530225492
BAR E3 D3 C#3 ||| <UNK> ||| 9.99520230289e-06
F3 G3 C3 ||| A3 ||| 0.0909060331913
F3 G3 C3 ||| C3 ||| 0.181811157331
F3 G3 C3 ||| C4 ||| 0.454526529751
F3 G3 C3 ||| D3 ||| 0.181811157331
F3 G3 C3 ||| E3 ||| 0.0909060331913
F3 G3 C3 ||| <UNK> ||| 9.090512414e-07
BAR A3 A3 G3 ||| F3 ||| 0.79992520718
BAR A3 A3 G3 ||| G3 ||| 0.199982801651
BAR A3 A3 G3 ||| <UNK> ||| 1.99980801843e-06
E3 BAR F3 D3 ||| A3 ||| 0.0769210059936
E3 BAR F3 D3 ||| G3 ||| 0.615362663532
E3 BAR F3 D3 ||| E3 ||| 0.307681716367
E3 BAR F3 D3 ||| <UNK> ||| 7.69202367913e-07
F4 E4 D#4 BAR ||| E4 ||| 0.999530225492
F4 E4 D#4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 F4 G4 ||| G3 ||| 0.999530225492
BAR E4 F4 G4 ||| <UNK> ||| 9.99520230289e-06
F#3 G#3 F#3 ||| G#3 ||| 0.999530225492
F#3 G#3 F#3 ||| <UNK> ||| 9.99520230289e-06
G2 C3 B2 ||| A2 ||| 0.999530225492
G2 C3 B2 ||| <UNK> ||| 9.99520230289e-06
BAR A3 A3 BAR F#3 ||| G3 ||| 0.999530225492
BAR A3 A3 BAR F#3 ||| <UNK> ||| 9.99520230289e-06
E4 E4 F4 ||| E4 ||| 0.999530225492
E4 E4 F4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR C#4 D#4 ||| E4 ||| 0.599944405337
D4 BAR C#4 D#4 ||| D#4 ||| 0.399963603494
D4 BAR C#4 D#4 ||| <UNK> ||| 1.99980801843e-06
C4 G3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
C4 G3 BAR A3 ||| B3 ||| 0.999530225492
C4 D4 B3 ||| E4 ||| 0.624963752175
C4 D4 B3 ||| A3 ||| 0.124993750375
C4 D4 B3 ||| <UNK> ||| 1.2499250045e-06
C4 D4 B3 ||| C#4 ||| 0.124993750375
C4 D4 B3 ||| C4 ||| 0.124993750375
C3 BAR F3 R ||| C3 ||| 0.999530225492
C3 BAR F3 R ||| <UNK> ||| 9.99520230289e-06
BAR A3 BAR A4 ||| G#4 ||| 0.999906009023
BAR A3 BAR A4 ||| <UNK> ||| 1.99980801843e-06
BAR A2 A3 BAR G#3 ||| A3 ||| 0.999530225492
BAR A2 A3 BAR G#3 ||| <UNK> ||| 9.99520230289e-06
C3 F3 C#3 BAR ||| D3 ||| 0.999530225492
C3 F3 C#3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A3 A4 BAR D4 ||| E4 ||| 0.999882514098
BAR A3 A4 BAR D4 ||| <UNK> ||| 2.499700036e-06
BAR C3 G3 BAR C4 ||| <UNK> ||| 9.99520230289e-06
BAR C3 G3 BAR C4 ||| B3 ||| 0.999530225492
F3 G3 G2 ||| C3 ||| 0.999765056386
F3 G3 G2 ||| <UNK> ||| 4.99880028793e-06
BAR E4 E4 BAR A3 ||| <UNK> ||| 9.99520230289e-06
BAR E4 E4 BAR A3 ||| B3 ||| 0.999530225492
E3 G3 F3 ||| E3 ||| 0.999530225492
E3 G3 F3 ||| <UNK> ||| 9.99520230289e-06
B2 C3 F3 ||| G3 ||| 0.999530225492
B2 C3 F3 ||| <UNK> ||| 9.99520230289e-06
A2 A3 BAR G3 ||| F3 ||| 0.999882514098
A2 A3 BAR G3 ||| <UNK> ||| 2.499700036e-06
E3 A3 BAR F3 ||| D3 ||| 0.999530225492
E3 A3 BAR F3 ||| <UNK> ||| 9.99520230289e-06
F2 E2 E3 BAR ||| A2 ||| 0.999530225492
F2 E2 E3 BAR ||| <UNK> ||| 9.99520230289e-06
E4 A4 BAR E4 ||| D#4 ||| 0.999530225492
E4 A4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
B3 C#4 D4 ||| E4 ||| 0.333283341332
B3 C#4 D4 ||| D#4 ||| 0.333283341332
B3 C#4 D4 ||| <UNK> ||| 3.33280008532e-06
B3 C#4 D4 ||| C4 ||| 0.333283341332
D4 BAR D4 E4 ||| F4 ||| 0.999530225492
D4 BAR D4 E4 ||| <UNK> ||| 9.99520230289e-06
G4 C4 A3 BAR ||| D4 ||| 0.166655000933
G4 C4 A3 BAR ||| G3 ||| 0.833268338533
G4 C4 A3 BAR ||| <UNK> ||| 1.666533344e-06
E3 E-3 D3 BAR ||| E3 ||| 0.999530225492
