3
A4 BAR G4 E4 BAR ||| A4 ||| 0.999530225492
E4 D#4 G4 ||| <UNK> ||| 4.99880028793e-06
D5 BAR C5 B-4 ||| A4 ||| 0.999530225492
D5 BAR C5 B-4 ||| <UNK> ||| 9.99520230289e-06
E4 B3 C#4 BAR ||| A3 ||| 0.999530225492
E4 B3 C#4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 F4 E4 BAR ||| F4 ||| 0.124993750375
E4 F4 E4 BAR ||| R ||| 0.124993750375
E4 F4 E4 BAR ||| A4 ||| 0.124993750375
E4 F4 E4 BAR ||| E4 ||| 0.374978751275
E4 F4 E4 BAR ||| F#4 ||| 0.124993750375
E4 F4 E4 BAR ||| D4 ||| 0.124993750375
E4 F4 E4 BAR ||| <UNK> ||| 1.2499250045e-06
E4 BAR E4 G4 BAR ||| A4 ||| 0.999530225492
E4 BAR E4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
F4 BAR F4 D4 ||| <UNK> ||| 1.99980801843e-06
F4 BAR F4 D4 ||| B3 ||| 0.999906009023
E3 BAR F3 G3 ||| A3 ||| 0.666563349864
E3 BAR F3 G3 ||| <UNK> ||| 3.33280008532e-06
E3 BAR F3 G3 ||| C4 ||| 0.333283341332
A3 G3 A3 BAR ||| B-3 ||| 0.2499725033
A3 G3 A3 BAR ||| <UNK> ||| 2.499700036e-06
A3 G3 A3 BAR ||| G3 ||| 0.2499725033
A3 G3 A3 BAR ||| B3 ||| 0.499942506899
G4 G4 E-4 BAR ||| D4 ||| 0.999530225492
G4 G4 E-4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E4 BAR F4 ||| G4 ||| 0.999530225492
BAR E4 BAR F4 ||| <UNK> ||| 9.99520230289e-06
G3 C4 BAR B3 ||| A3 ||| 0.999530225492
G3 C4 BAR B3 ||| <UNK> ||| 9.99520230289e-06
BAR A4 F4 D4 ||| G4 ||| 0.999921672933
BAR A4 F4 D4 ||| <UNK> ||| 1.666533344e-06
G4 F4 E4 ||| G4 ||| 0.146339994068
G4 F4 E4 ||| F4 ||| 0.0487801606225
G4 F4 E4 ||| E4 ||| 0.17072995243
G4 F4 E4 ||| B4 ||| 0.024390202261
G4 F4 E4 ||| END ||| 0.0487801606225
G4 F4 E4 ||| A4 ||| 0.024390202261
G4 F4 E4 ||| B3 ||| 0.024390202261
G4 F4 E4 ||| E5 ||| 0.024390202261
G4 F4 E4 ||| F#4 ||| 0.073170118984
G4 F4 E4 ||| D4 ||| 0.317069702599
G4 F4 E4 ||| <UNK> ||| 2.43899583615e-07
G4 F4 E4 ||| C4 ||| 0.0975600773454
A4 E4 E4 ||| F4 ||| 0.999530225492
A4 E4 E4 ||| <UNK> ||| 9.99520230289e-06
F4 B3 D4 BAR ||| <UNK> ||| 4.99880028793e-06
F4 B3 D4 BAR ||| C4 ||| 0.999765056386
F4 E4 G4 ||| A4 ||| 0.999530225492
F4 E4 G4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR C4 G3 ||| A3 ||| 0.999530225492
D4 BAR C4 G3 ||| <UNK> ||| 9.99520230289e-06
B3 BAR B3 G#3 ||| E3 ||| 0.999530225492
B3 BAR B3 G#3 ||| <UNK> ||| 9.99520230289e-06
G3 E3 F3 ||| G3 ||| 0.999530225492
G3 E3 F3 ||| <UNK> ||| 9.99520230289e-06
E4 F4 BAR B3 ||| <UNK> ||| 9.99520230289e-06
E4 F4 BAR B3 ||| B3 ||| 0.999530225492
C4 C#4 F#3 ||| <UNK> ||| 9.99520230289e-06
C4 C#4 F#3 ||| B3 ||| 0.999530225492
G4 BAR A4 C5 ||| B4 ||| 0.999765056386
G4 BAR A4 C5 ||| <UNK> ||| 4.99880028793e-06
A3 BAR G3 F#3 ||| G3 ||| 0.999765056386
A3 BAR G3 F#3 ||| <UNK> ||| 4.99880028793e-06
BAR A3 G3 G3 ||| A3 ||| 0.714238166526
BAR A3 G3 G3 ||| <UNK> ||| 1.4284734761e-06
BAR A3 G3 G3 ||| B3 ||| 0.285696123694
F4 E4 A4 ||| G4 ||| 0.499885027593
F4 E4 A4 ||| A4 ||| 0.499885027593
F4 E4 A4 ||| <UNK> ||| 4.99880028793e-06
BAR F4 BAR A4 A4 ||| A4 ||| 0.999530225492
BAR F4 BAR A4 A4 ||| <UNK> ||| 9.99520230289e-06
D5 BAR D5 G4 ||| G4 ||| 0.999530225492
D5 BAR D5 G4 ||| <UNK> ||| 9.99520230289e-06
A4 B4 A4 ||| <UNK> ||| 1.2499250045e-06
A4 B4 A4 ||| G4 ||| 0.499971251725
A4 B4 A4 ||| G#4 ||| 0.124993750375
A4 B4 A4 ||| A4 ||| 0.374978751275
BAR B-3 E3 F3 ||| G3 ||| 0.999530225492
BAR B-3 E3 F3 ||| <UNK> ||| 9.99520230289e-06
B3 C4 E4 BAR ||| G4 ||| 0.124993750375
B3 C4 E4 BAR ||| F4 ||| 0.499971251725
B3 C4 E4 BAR ||| A4 ||| 0.124993750375
B3 C4 E4 BAR ||| E4 ||| 0.124993750375
B3 C4 E4 BAR ||| D4 ||| 0.124993750375
B3 C4 E4 BAR ||| <UNK> ||| 1.2499250045e-06
C4 G#3 BAR E4 ||| E4 ||| 0.999530225492
C4 G#3 BAR E4 ||| <UNK> ||| 9.99520230289e-06
C4 A4 F4 ||| G4 ||| 0.999530225492
C4 A4 F4 ||| <UNK> ||| 9.99520230289e-06
BAR D4 E4 F#4 ||| E4 ||| 0.499942506899
BAR D4 E4 F#4 ||| <UNK> ||| 2.499700036e-06
BAR D4 E4 F#4 ||| B3 ||| 0.499942506899
C4 E4 BAR R ||| G4 ||| 0.999530225492
C4 E4 BAR R ||| <UNK> ||| 9.99520230289e-06
BAR F4 BAR F4 G#3 ||| <UNK> ||| 9.99520230289e-06
BAR F4 BAR F4 G#3 ||| B3 ||| 0.999530225492
BAR C4 G3 D4 ||| D4 ||| 0.999530225492
BAR C4 G3 D4 ||| <UNK> ||| 9.99520230289e-06
G3 BAR F#3 B3 ||| <UNK> ||| 9.99520230289e-06
G3 BAR F#3 B3 ||| C4 ||| 0.999530225492
E4 E4 C4 ||| D4 ||| 0.499942506899
E4 E4 C4 ||| <UNK> ||| 2.499700036e-06
E4 E4 C4 ||| B3 ||| 0.499942506899
BAR A4 G4 F4 ||| E4 ||| 0.729720533355
BAR A4 G4 F4 ||| D4 ||| 0.0270269466774
BAR A4 G4 F4 ||| G4 ||| 0.216213681552
BAR A4 G4 F4 ||| F4 ||| 0.0270269466774
BAR A4 G4 F4 ||| <UNK> ||| 2.70266764107e-07
E4 G4 A4 BAR ||| B4 ||| 0.999530225492
E4 G4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 E4 BAR C5 ||| B4 ||| 0.999530225492
G#4 E4 BAR C5 ||| <UNK> ||| 9.99520230289e-06
A3 G#3 G#3 ||| A3 ||| 0.999530225492
A3 G#3 G#3 ||| <UNK> ||| 9.99520230289e-06
BAR C4 BAR C4 D4 ||| E4 ||| 0.499942506899
BAR C4 BAR C4 D4 ||| G3 ||| 0.499942506899
BAR C4 BAR C4 D4 ||| <UNK> ||| 2.499700036e-06
B-4 G4 E4 ||| A4 ||| 0.999530225492
B-4 G4 E4 ||| <UNK> ||| 9.99520230289e-06
E4 F#4 E4 ||| E4 ||| 0.499961669733
E4 F#4 E4 ||| D4 ||| 0.499961669733
E4 F#4 E4 ||| <UNK> ||| 1.666533344e-06
C4 G4 BAR F4 ||| F4 ||| 0.999530225492
C4 G4 BAR F4 ||| <UNK> ||| 9.99520230289e-06
B4 C5 C5 ||| B4 ||| 0.999882514098
B4 C5 C5 ||| <UNK> ||| 2.499700036e-06
A3 B3 C4 ||| A3 ||| 0.0238094897963
A3 B3 C4 ||| B3 ||| 0.23809275513
A3 B3 C4 ||| E4 ||| 0.0238094897963
A3 B3 C4 ||| D4 ||| 0.571422278983
A3 B3 C4 ||| C4 ||| 0.142855748315
A3 B3 C4 ||| <UNK> ||| 2.38092517038e-07
A3 E3 D4 ||| <UNK> ||| 9.99520230289e-06
A3 E3 D4 ||| C4 ||| 0.999530225492
A4 BAR G4 D4 BAR ||| E4 ||| 0.999530225492
A4 BAR G4 D4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 B3 E4 ||| D4 ||| 0.999921672933
E4 B3 E4 ||| <UNK> ||| 1.666533344e-06
G#4 A4 G4 BAR ||| F4 ||| 0.999765056386
G#4 A4 G4 BAR ||| <UNK> ||| 4.99880028793e-06
A4 BAR G#4 A4 BAR ||| D4 ||| 0.999530225492
A4 BAR G#4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
B-4 A4 G4 BAR ||| A4 ||| 0.999530225492
B-4 A4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
F#4 D4 G4 BAR ||| G4 ||| 0.999530225492
F#4 D4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 D#4 BAR E4 ||| D4 ||| 0.999765056386
B3 D#4 BAR E4 ||| <UNK> ||| 4.99880028793e-06
BAR B3 R C4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR B3 R C4 BAR ||| C4 ||| 0.999530225492
G3 BAR A3 D4 ||| D4 ||| 0.999530225492
G3 BAR A3 D4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR A3 B3 ||| C#4 ||| 0.999530225492
D4 BAR A3 B3 ||| <UNK> ||| 9.99520230289e-06
E3 A3 BAR A3 ||| G#3 ||| 0.999530225492
E3 A3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
F4 G4 F4 BAR ||| E4 ||| 0.999882514098
F4 G4 F4 BAR ||| <UNK> ||| 2.499700036e-06
E5 G#4 BAR A4 ||| B4 ||| 0.999530225492
E5 G#4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
BAR C4 G3 ||| <UNK> ||| 9.99520230289e-06
BAR C4 G3 ||| C4 ||| 0.999530225492
C4 A3 D4 ||| <UNK> ||| 2.499700036e-06
C4 A3 D4 ||| B3 ||| 0.499942506899
C4 A3 D4 ||| C4 ||| 0.499942506899
A4 E4 D4 ||| <UNK> ||| 3.33280008532e-06
A4 E4 D4 ||| C4 ||| 0.999843358396
G4 F#4 D4 BAR ||| D4 ||| 0.999530225492
G4 F#4 D4 BAR ||| <UNK> ||| 9.99520230289e-06
C#4 BAR E4 BAR E4 ||| F4 ||| 0.999530225492
C#4 BAR E4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
B-3 BAR A3 A3 ||| G#3 ||| 0.499885027593
B-3 BAR A3 A3 ||| G3 ||| 0.499885027593
B-3 BAR A3 A3 ||| <UNK> ||| 4.99880028793e-06
A3 BAR R C#4 ||| D4 ||| 0.999530225492
A3 BAR R C#4 ||| <UNK> ||| 9.99520230289e-06
BAR A4 E4 ||| F4 ||| 0.999843358396
BAR A4 E4 ||| <UNK> ||| 3.33280008532e-06
BAR D4 C#4 BAR F#4 ||| C#4 ||| 0.999530225492
BAR D4 C#4 BAR F#4 ||| <UNK> ||| 9.99520230289e-06
BAR C5 D5 D5 ||| C5 ||| 0.999530225492
BAR C5 D5 D5 ||| <UNK> ||| 9.99520230289e-06
BAR D#4 F#4 B4 ||| E4 ||| 0.999530225492
BAR D#4 F#4 B4 ||| <UNK> ||| 9.99520230289e-06
B4 A4 G#4 BAR ||| <UNK> ||| 6.66645334016e-07
B4 A4 G#4 BAR ||| R ||| 0.0666652000469
B4 A4 G#4 BAR ||| A4 ||| 0.866639600866
B4 A4 G#4 BAR ||| G#4 ||| 0.0666652000469
BAR E4 A4 F#4 ||| E4 ||| 0.2499725033
BAR E4 A4 F#4 ||| D4 ||| 0.2499725033
BAR E4 A4 F#4 ||| G4 ||| 0.499942506899
BAR E4 A4 F#4 ||| <UNK> ||| 2.499700036e-06
BAR A3 B3 C#4 BAR ||| D4 ||| 0.999530225492
BAR A3 B3 C#4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 E4 F#4 BAR ||| G4 ||| 0.333283341332
E4 E4 F#4 BAR ||| F#4 ||| 0.666563349864
E4 E4 F#4 BAR ||| <UNK> ||| 3.33280008532e-06
BAR B3 BAR C4 D4 ||| D4 ||| 0.999530225492
BAR B3 BAR C4 D4 ||| <UNK> ||| 9.99520230289e-06
BAR A4 A4 C5 BAR ||| B4 ||| 0.999530225492
BAR A4 A4 C5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E5 A4 A4 ||| A4 ||| 0.999765056386
BAR E5 A4 A4 ||| <UNK> ||| 4.99880028793e-06
B3 BAR B3 B3 ||| A3 ||| 0.666563349864
B3 BAR B3 B3 ||| <UNK> ||| 3.33280008532e-06
B3 BAR B3 B3 ||| C4 ||| 0.333283341332
A4 E5 D5 ||| C5 ||| 0.999882514098
A4 E5 D5 ||| <UNK> ||| 2.499700036e-06
G4 BAR G4 BAR A4 ||| A4 ||| 0.999530225492
G4 BAR G4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
F3 E3 D3 ||| G3 ||| 0.999530225492
F3 E3 D3 ||| <UNK> ||| 9.99520230289e-06
BAR D4 D4 C4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR D4 D4 C4 BAR ||| B3 ||| 0.999765056386
E4 C4 BAR E4 ||| F4 ||| 0.999530225492
E4 C4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
BAR A3 BAR A3 ||| B3 ||| 0.999530225492
BAR A3 B3 C#4 ||| D4 ||| 0.999765056386
BAR A3 B3 C#4 ||| <UNK> ||| 4.99880028793e-06
BAR C5 A4 F#4 ||| B4 ||| 0.499885027593
BAR C5 A4 F#4 ||| G4 ||| 0.499885027593
BAR C5 A4 F#4 ||| <UNK> ||| 4.99880028793e-06
A4 G4 F#4 BAR ||| E4 ||| 0.249986250825
A4 G4 F#4 BAR ||| G4 ||| 0.374978751275
A4 G4 F#4 BAR ||| F#4 ||| 0.374978751275
A4 G4 F#4 BAR ||| <UNK> ||| 1.2499250045e-06
A3 E4 C4 BAR ||| D4 ||| 0.499942506899
A3 E4 C4 BAR ||| <UNK> ||| 2.499700036e-06
A3 E4 C4 BAR ||| A3 ||| 0.2499725033
A3 E4 C4 BAR ||| B3 ||| 0.2499725033
B3 A3 BAR B3 ||| E4 ||| 0.555527038558
B3 A3 BAR B3 ||| A3 ||| 0.222211482054
B3 A3 BAR B3 ||| <UNK> ||| 1.11105185501e-06
B3 A3 BAR B3 ||| D4 ||| 0.111106296553
B3 A3 BAR B3 ||| C4 ||| 0.111106296553
B3 E4 G4 BAR ||| G4 ||| 0.999530225492
B3 E4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 F#4 BAR G4 ||| G4 ||| 0.285696123694
E4 F#4 BAR G4 ||| F#4 ||| 0.142848776084
E4 F#4 BAR G4 ||| G#4 ||| 0.142848776084
E4 F#4 BAR G4 ||| A4 ||| 0.285696123694
E4 F#4 BAR G4 ||| C5 ||| 0.142848776084
E4 F#4 BAR G4 ||| <UNK> ||| 1.4284734761e-06
A3 G3 C4 ||| B-3 ||| 0.999530225492
A3 G3 C4 ||| <UNK> ||| 9.99520230289e-06
BAR E5 R E5 BAR ||| E5 ||| 0.999765056386
BAR E5 R E5 BAR ||| <UNK> ||| 4.99880028793e-06
A3 BAR G3 F3 ||| E3 ||| 0.999530225492
A3 BAR G3 F3 ||| <UNK> ||| 9.99520230289e-06
B3 A3 A4 ||| G4 ||| 0.999530225492
B3 A3 A4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 B3 C4 BAR ||| D4 ||| 0.499885027593
BAR A3 B3 C4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR A3 B3 C4 BAR ||| B3 ||| 0.499885027593
F4 A4 C5 BAR ||| B4 ||| 0.999530225492
F4 A4 C5 BAR ||| <UNK> ||| 9.99520230289e-06
E3 E4 E4 BAR ||| E4 ||| 0.999530225492
E3 E4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 B3 B3 ||| <UNK> ||| 9.99520230289e-06
E4 B3 B3 ||| C4 ||| 0.999530225492
BAR E5 D5 D5 ||| G4 ||| 0.666563349864
BAR E5 D5 D5 ||| C5 ||| 0.333283341332
BAR E5 D5 D5 ||| <UNK> ||| 3.33280008532e-06
B4 BAR G#4 A4 ||| B4 ||| 0.999530225492
B4 BAR G#4 A4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR R D4 ||| D4 ||| 0.999530225492
D4 BAR R D4 ||| <UNK> ||| 9.99520230289e-06
BAR G4 G4 F4 BAR ||| F4 ||| 0.999530225492
BAR G4 G4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
R A4 BAR A4 ||| G4 ||| 0.999530225492
R A4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
A4 G#4 BAR E4 BAR ||| <UNK> ||| 8.33300001333e-07
A4 G#4 BAR E4 BAR ||| A4 ||| 0.916630834767
A4 G#4 BAR E4 BAR ||| C4 ||| 0.0833308334333
BAR F4 E4 F#4 ||| E4 ||| 0.499942506899
BAR F4 E4 F#4 ||| <UNK> ||| 2.499700036e-06
BAR F4 E4 F#4 ||| G#4 ||| 0.2499725033
BAR F4 E4 F#4 ||| B3 ||| 0.2499725033
F#4 A4 BAR G#4 ||| A4 ||| 0.999530225492
F#4 A4 BAR G#4 ||| <UNK> ||| 9.99520230289e-06
F#4 B3 C4 ||| D4 ||| 0.999530225492
F#4 B3 C4 ||| <UNK> ||| 9.99520230289e-06
R D4 BAR D4 ||| E4 ||| 0.999530225492
R D4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
BAR C5 B4 A4 ||| G4 ||| 0.172411284227
BAR C5 B4 A4 ||| B4 ||| 0.27585784787
BAR C5 B4 A4 ||| G#4 ||| 0.344822223632
BAR C5 B4 A4 ||| E5 ||| 0.103446908465
BAR C5 B4 A4 ||| A4 ||| 0.103446908465
BAR C5 B4 A4 ||| <UNK> ||| 3.4482187881e-07
C5 A4 G#4 BAR ||| A4 ||| 0.999530225492
C5 A4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G#3 BAR R G3 ||| G3 ||| 0.999530225492
BAR G#3 BAR R G3 ||| <UNK> ||| 9.99520230289e-06
BAR G4 BAR C4 D4 ||| E4 ||| 0.499885027593
BAR G4 BAR C4 D4 ||| F#4 ||| 0.499885027593
BAR G4 BAR C4 D4 ||| <UNK> ||| 4.99880028793e-06
F#4 BAR G4 F#4 ||| E4 ||| 0.666563349864
F#4 BAR G4 F#4 ||| G4 ||| 0.333283341332
F#4 BAR G4 F#4 ||| <UNK> ||| 3.33280008532e-06
C5 C5 BAR E5 ||| B4 ||| 0.999530225492
C5 C5 BAR E5 ||| <UNK> ||| 9.99520230289e-06
E4 BAR F#4 G4 ||| F4 ||| 0.499885027593
E4 BAR F#4 G4 ||| A4 ||| 0.499885027593
E4 BAR F#4 G4 ||| <UNK> ||| 4.99880028793e-06
F4 BAR E4 C5 ||| B4 ||| 0.499885027593
F4 BAR E4 C5 ||| C5 ||| 0.499885027593
F4 BAR E4 C5 ||| <UNK> ||| 4.99880028793e-06
A4 D4 E4 BAR ||| E4 ||| 0.999530225492
A4 D4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 E4 C#4 ||| END ||| 0.999882514098
B3 E4 C#4 ||| <UNK> ||| 2.499700036e-06
C4 G4 G3 ||| A3 ||| 0.999530225492
C4 G4 G3 ||| <UNK> ||| 9.99520230289e-06
A4 E4 A4 ||| G#4 ||| 0.999765056386
A4 E4 A4 ||| <UNK> ||| 4.99880028793e-06
BAR G4 G4 F4 ||| E4 ||| 0.499961669733
BAR G4 G4 F4 ||| D4 ||| 0.166655000933
BAR G4 G4 F4 ||| G4 ||| 0.333308335333
BAR G4 G4 F4 ||| <UNK> ||| 1.666533344e-06
A4 BAR G#4 G4 BAR ||| A4 ||| 0.999530225492
A4 BAR G#4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 A4 BAR B4 ||| E4 ||| 0.374978751275
G#4 A4 BAR B4 ||| A4 ||| 0.499971251725
G#4 A4 BAR B4 ||| C5 ||| 0.124993750375
G#4 A4 BAR B4 ||| <UNK> ||| 1.2499250045e-06
BAR G#4 BAR ||| A4 ||| 0.999843358396
BAR G#4 BAR ||| <UNK> ||| 3.33280008532e-06
BAR G#4 E4 F4 ||| E4 ||| 0.999530225492
BAR G#4 E4 F4 ||| <UNK> ||| 9.99520230289e-06
C#4 F#4 F#4 ||| END ||| 0.999530225492
C#4 F#4 F#4 ||| <UNK> ||| 9.99520230289e-06
G4 BAR C4 D4 ||| A4 ||| 0.999530225492
G4 BAR C4 D4 ||| <UNK> ||| 9.99520230289e-06
G#4 D5 C5 ||| B4 ||| 0.333283341332
G#4 D5 C5 ||| G4 ||| 0.333283341332
G#4 D5 C5 ||| C5 ||| 0.333283341332
G#4 D5 C5 ||| <UNK> ||| 3.33280008532e-06
G4 B-4 A4 ||| G4 ||| 0.999530225492
G4 B-4 A4 ||| <UNK> ||| 9.99520230289e-06
G4 BAR F4 F4 ||| E4 ||| 0.79992520718
G4 BAR F4 F4 ||| A4 ||| 0.199982801651
G4 BAR F4 F4 ||| <UNK> ||| 1.99980801843e-06
D4 E4 G4 ||| G4 ||| 0.999530225492
D4 E4 G4 ||| <UNK> ||| 9.99520230289e-06
BAR F4 F#4 B3 ||| <UNK> ||| 9.99520230289e-06
BAR F4 F#4 B3 ||| C4 ||| 0.999530225492
E4 C4 A4 BAR ||| E4 ||| 0.499885027593
E4 C4 A4 BAR ||| G4 ||| 0.499885027593
E4 C4 A4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR A3 C4 D4 ||| F4 ||| 0.333283341332
BAR A3 C4 D4 ||| D3 ||| 0.666563349864
BAR A3 C4 D4 ||| <UNK> ||| 3.33280008532e-06
BAR A4 D4 E4 ||| F4 ||| 0.999530225492
BAR A4 D4 E4 ||| <UNK> ||| 9.99520230289e-06
B4 A4 G4 BAR ||| F4 ||| 0.399963603494
B4 A4 G4 BAR ||| G4 ||| 0.399963603494
B4 A4 G4 BAR ||| F#4 ||| 0.199982801651
B4 A4 G4 BAR ||| <UNK> ||| 1.99980801843e-06
F4 D4 G4 ||| E4 ||| 0.124993750375
F4 D4 G4 ||| F4 ||| 0.874948753075
F4 D4 G4 ||| <UNK> ||| 1.2499250045e-06
G3 A3 E4 BAR ||| D4 ||| 0.999530225492
G3 A3 E4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G4 A4 G#4 BAR ||| A4 ||| 0.999530225492
BAR G4 A4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
C4 BAR B3 A3 ||| G3 ||| 0.19999426685
C4 BAR B3 A3 ||| G#3 ||| 0.0666652000469
C4 BAR B3 A3 ||| A3 ||| 0.266658800252
C4 BAR B3 A3 ||| B3 ||| 0.333323333653
C4 BAR B3 A3 ||| E4 ||| 0.0666652000469
C4 BAR B3 A3 ||| D4 ||| 0.0666652000469
C4 BAR B3 A3 ||| <UNK> ||| 6.66645334016e-07
D4 G#3 G#3 BAR ||| A3 ||| 0.999530225492
D4 G#3 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
G4 E4 BAR G4 ||| A4 ||| 0.999765056386
G4 E4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
A3 C4 BAR B3 ||| A3 ||| 0.999530225492
A3 C4 BAR B3 ||| <UNK> ||| 9.99520230289e-06
A4 F#4 BAR B4 ||| C5 ||| 0.999530225492
A4 F#4 BAR B4 ||| <UNK> ||| 9.99520230289e-06
A3 G3 G3 BAR ||| G3 ||| 0.999530225492
A3 G3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
E5 F5 A4 BAR ||| E5 ||| 0.999530225492
E5 F5 A4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 D4 C4 ||| <UNK> ||| 9.99520230289e-06
A4 D4 C4 ||| B3 ||| 0.999530225492
BAR E4 C4 D4 BAR ||| D4 ||| 0.999530225492
BAR E4 C4 D4 BAR ||| <UNK> ||| 9.99520230289e-06
C4 G3 G3 BAR ||| A3 ||| 0.999765056386
C4 G3 G3 BAR ||| <UNK> ||| 4.99880028793e-06
BAR D4 G4 A4 ||| B4 ||| 0.999530225492
BAR D4 G4 A4 ||| <UNK> ||| 9.99520230289e-06
BAR C5 G#4 BAR A4 ||| B4 ||| 0.999765056386
BAR C5 G#4 BAR A4 ||| <UNK> ||| 4.99880028793e-06
G4 E-4 B-4 BAR ||| A4 ||| 0.999530225492
G4 E-4 B-4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G4 A4 E4 BAR ||| E4 ||| 0.999765056386
BAR G4 A4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR C4 BAR E4 G4 ||| G4 ||| 0.499885027593
BAR C4 BAR E4 G4 ||| A4 ||| 0.499885027593
BAR C4 BAR E4 G4 ||| <UNK> ||| 4.99880028793e-06
G4 E4 BAR F#4 ||| G#4 ||| 0.999530225492
G4 E4 BAR F#4 ||| <UNK> ||| 9.99520230289e-06
BAR C5 A4 BAR C5 ||| B4 ||| 0.999530225492
BAR C5 A4 BAR C5 ||| <UNK> ||| 9.99520230289e-06
F4 F4 E4 ||| E4 ||| 0.499971251725
F4 F4 E4 ||| D4 ||| 0.374978751275
F4 F4 E4 ||| F4 ||| 0.124993750375
F4 F4 E4 ||| <UNK> ||| 1.2499250045e-06
A4 G4 A4 BAR ||| B4 ||| 0.2499725033
A4 G4 A4 BAR ||| <UNK> ||| 2.499700036e-06
A4 G4 A4 BAR ||| G4 ||| 0.2499725033
A4 G4 A4 BAR ||| A4 ||| 0.2499725033
A4 G4 A4 BAR ||| G#4 ||| 0.2499725033
E4 BAR R D4 ||| <UNK> ||| 9.99520230289e-06
E4 BAR R D4 ||| C4 ||| 0.999530225492
F4 F#4 BAR B3 ||| <UNK> ||| 9.99520230289e-06
F4 F#4 BAR B3 ||| B3 ||| 0.999530225492
BAR C4 C4 C4 ||| F4 ||| 0.0769210059936
BAR C4 C4 C4 ||| A3 ||| 0.230761479576
BAR C4 C4 C4 ||| B3 ||| 0.384601953159
BAR C4 C4 C4 ||| D4 ||| 0.0769210059936
BAR C4 C4 C4 ||| C4 ||| 0.230761479576
BAR C4 C4 C4 ||| <UNK> ||| 7.69202367913e-07
C4 BAR C4 BAR E4 BAR ||| E4 ||| 0.999530225492
C4 BAR C4 BAR E4 BAR ||| <UNK> ||| 9.99520230289e-06
D5 E5 BAR F5 ||| E5 ||| 0.999530225492
D5 E5 BAR F5 ||| <UNK> ||| 9.99520230289e-06
BAR C#5 BAR ||| D5 ||| 0.999530225492
BAR C#5 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 A4 BAR E4 ||| F4 ||| 0.999765056386
G#4 A4 BAR E4 ||| <UNK> ||| 4.99880028793e-06
B3 A3 B3 ||| G3 ||| 0.0312498437523
B3 A3 B3 ||| C#4 ||| 0.0312498437523
B3 A3 B3 ||| G#3 ||| 0.0312498437523
B3 A3 B3 ||| A3 ||| 0.124998437523
B3 A3 B3 ||| A4 ||| 0.0624993750094
B3 A3 B3 ||| B3 ||| 0.187497500037
B3 A3 B3 ||| E4 ||| 0.0312498437523
B3 A3 B3 ||| <UNK> ||| 3.1249531257e-07
B3 A3 B3 ||| C4 ||| 0.499992812608
G3 D4 BAR D4 ||| E4 ||| 0.999882514098
G3 D4 BAR D4 ||| <UNK> ||| 2.499700036e-06
BAR B-3 A3 G3 ||| <UNK> ||| 9.99520230289e-06
BAR B-3 A3 G3 ||| C4 ||| 0.999530225492
R A3 E4 BAR ||| E4 ||| 0.999530225492
R A3 E4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 E4 D4 ||| <UNK> ||| 4.34773535161e-07
B3 E4 D4 ||| E4 ||| 0.0434777882896
